,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,T1,Akhisar Belediyespor,A,1,2014-08-29,D,Balikesirspor,1,2,Balikesirspor_Akhisar Belediyespor_2014
1,0,T1,Genclerbirligi,D,1,2014-08-29,A,Rizespor,1,1,Rizespor_Genclerbirligi_2014
2,0,T1,Galatasaray,A,0,2014-08-30,D,Bursaspor,0,2,Bursaspor_Galatasaray_2014
3,1,T1,Kasimpasa,D,1,2014-08-30,D,Buyuksehyr,1,1,Buyuksehyr_Kasimpasa_2014
4,0,T1,Konyaspor,H,1,2014-08-30,A,Eskisehirspor,2,1,Eskisehirspor_Konyaspor_2014
5,0,T1,Besiktas,A,1,2014-08-30,A,Mersin Idman Yurdu,0,1,Mersin Idman Yurdu_Besiktas_2014
6,0,T1,Trabzonspor,D,0,2014-08-31,D,Erciyesspor,0,0,Erciyesspor_Trabzonspor_2014
7,1,T1,Karabukspor,H,1,2014-08-31,D,Fenerbahce,3,2,Fenerbahce_Karabukspor_2014
8,0,T1,Gaziantepspor,A,0,2014-08-31,D,Sivasspor,1,2,Sivasspor_Gaziantepspor_2014
9,0,T1,Eskisehirspor,D,0,2014-09-13,D,Galatasaray,0,0,Galatasaray_Eskisehirspor_2014
10,1,T1,Bursaspor,A,0,2014-09-13,H,Genclerbirligi,1,2,Genclerbirligi_Bursaspor_2014
11,0,T1,Buyuksehyr,D,0,2014-09-13,D,Karabukspor,0,0,Karabukspor_Buyuksehyr_2014
12,1,T1,Balikesirspor,H,0,2014-09-13,H,Konyaspor,2,0,Konyaspor_Balikesirspor_2014
13,0,T1,Erciyesspor,D,2,2014-09-14,A,Gaziantepspor,2,2,Gaziantepspor_Erciyesspor_2014
14,0,T1,Mersin Idman Yurdu,D,2,2014-09-14,A,Kasimpasa,2,2,Kasimpasa_Mersin Idman Yurdu_2014
15,0,T1,Fenerbahce,D,0,2014-09-14,D,Trabzonspor,0,0,Trabzonspor_Fenerbahce_2014
16,1,T1,Sivasspor,D,0,2014-09-15,H,Akhisar Belediyespor,2,2,Akhisar Belediyespor_Sivasspor_2014
17,0,T1,Rizespor,D,0,2014-09-15,D,Besiktas,1,1,Besiktas_Rizespor_2014
18,0,T1,Genclerbirligi,A,1,2014-09-19,A,Eskisehirspor,0,2,Eskisehirspor_Genclerbirligi_2014
19,2,T1,Galatasaray,H,0,2014-09-20,H,Balikesirspor,2,0,Balikesirspor_Galatasaray_2014
20,1,T1,Akhisar Belediyespor,A,0,2014-09-20,H,Erciyesspor,1,2,Erciyesspor_Akhisar Belediyespor_2014
