,HTHG,Div,AwayTeam,FTR,HTAG,Date,HTR,HomeTeam,FTHG,FTAG,idGame
0,1,T1,Bursaspor,A,0,2016-08-19,H,Adanaspor,1,2,Adanaspor_Bursaspor_2016
1,2,T1,Alanyaspor,H,0,2016-08-20,H,Besiktas,4,1,Besiktas_Alanyaspor_2016
2,0,T1,Konyaspor,D,0,2016-08-20,D,Rizespor,1,1,Rizespor_Konyaspor_2016
3,1,T1,Kasimpasa,H,0,2016-08-20,H,Trabzonspor,2,0,Trabzonspor_Kasimpasa_2016
4,0,T1,Osmanlispor,D,0,2016-08-21,D,Antalyaspor,0,0,Antalyaspor_Osmanlispor_2016
5,1,T1,Fenerbahce,H,0,2016-08-21,H,Buyuksehyr,1,0,Buyuksehyr_Fenerbahce_2016
6,1,T1,Gaziantepspor,H,0,2016-08-21,H,Genclerbirligi,2,0,Genclerbirligi_Gaziantepspor_2016
7,0,T1,Akhisar Belediyespor,A,0,2016-08-21,D,Kayserispor,0,2,Kayserispor_Akhisar Belediyespor_2016
8,0,T1,Karabukspor,H,0,2016-08-22,D,Galatasaray,1,0,Galatasaray_Karabukspor_2016
9,0,T1,Antalyaspor,H,1,2016-08-26,A,Alanyaspor,2,1,Alanyaspor_Antalyaspor_2016
10,1,T1,Besiktas,D,1,2016-08-26,D,Konyaspor,2,2,Konyaspor_Besiktas_2016
11,1,T1,Galatasaray,A,1,2016-08-27,D,Akhisar Belediyespor,1,3,Akhisar Belediyespor_Galatasaray_2016
12,0,T1,Trabzonspor,H,0,2016-08-27,D,Gaziantepspor,1,0,Gaziantepspor_Trabzonspor_2016
13,1,T1,Adanaspor,D,0,2016-08-27,H,Kasimpasa,1,1,Kasimpasa_Adanaspor_2016
14,0,T1,Buyuksehyr,A,1,2016-08-28,A,Bursaspor,0,2,Bursaspor_Buyuksehyr_2016
15,2,T1,Kayserispor,D,2,2016-08-28,D,Fenerbahce,3,3,Fenerbahce_Kayserispor_2016
16,1,T1,Rizespor,H,0,2016-08-28,H,Karabukspor,3,0,Karabukspor_Rizespor_2016
17,2,T1,Genclerbirligi,D,1,2016-08-28,H,Osmanlispor,2,2,Osmanlispor_Genclerbirligi_2016
18,0,T1,Gaziantepspor,D,0,2016-09-10,D,Adanaspor,0,0,Adanaspor_Gaziantepspor_2016
19,2,T1,Karabukspor,H,0,2016-09-10,H,Besiktas,3,1,Besiktas_Karabukspor_2016
20,0,T1,Kasimpasa,H,1,2016-09-10,A,Buyuksehyr,3,1,Buyuksehyr_Kasimpasa_2016
21,0,T1,Alanyaspor,D,0,2016-09-10,D,Genclerbirligi,0,0,Genclerbirligi_Alanyaspor_2016
22,1,T1,Galatasaray,D,1,2016-09-10,D,Kayserispor,1,1,Kayserispor_Galatasaray_2016
23,0,T1,Konyaspor,A,0,2016-09-11,D,Antalyaspor,1,3,Antalyaspor_Konyaspor_2016
24,0,T1,Bursaspor,A,1,2016-09-11,A,Fenerbahce,0,1,Fenerbahce_Bursaspor_2016
25,0,T1,Akhisar Belediyespor,H,0,2016-09-11,D,Rizespor,1,0,Rizespor_Akhisar Belediyespor_2016
26,0,T1,Osmanlispor,A,1,2016-09-11,A,Trabzonspor,0,2,Trabzonspor_Osmanlispor_2016
27,1,T1,Kayserispor,H,1,2016-09-16,D,Bursaspor,3,1,Bursaspor_Kayserispor_2016
28,0,T1,Antalyaspor,H,0,2016-09-16,D,Karabukspor,3,2,Karabukspor_Antalyaspor_2016
29,0,T1,Trabzonspor,H,0,2016-09-17,D,Alanyaspor,3,0,Alanyaspor_Trabzonspor_2016
30,1,T1,Rizespor,H,0,2016-09-17,H,Galatasaray,2,0,Galatasaray_Rizespor_2016
31,0,T1,Besiktas,A,2,2016-09-18,A,Akhisar Belediyespor,0,2,Akhisar Belediyespor_Besiktas_2016
32,0,T1,Buyuksehyr,A,0,2016-09-18,D,Gaziantepspor,0,1,Gaziantepspor_Buyuksehyr_2016
33,0,T1,Genclerbirligi,D,1,2016-09-18,A,Konyaspor,1,1,Konyaspor_Genclerbirligi_2016
34,0,T1,Adanaspor,H,0,2016-09-18,D,Osmanlispor,1,0,Osmanlispor_Adanaspor_2016
35,0,T1,Fenerbahce,A,3,2016-09-19,A,Kasimpasa,1,5,Kasimpasa_Fenerbahce_2016
36,0,T1,Akhisar Belediyespor,D,0,2016-09-23,D,Antalyaspor,0,0,Antalyaspor_Akhisar Belediyespor_2016
37,0,T1,Galatasaray,D,2,2016-09-24,A,Besiktas,2,2,Besiktas_Galatasaray_2016
38,0,T1,Osmanlispor,D,1,2016-09-24,A,Buyuksehyr,2,2,Buyuksehyr_Osmanlispor_2016
39,0,T1,Konyaspor,H,0,2016-09-24,D,Trabzonspor,1,0,Trabzonspor_Konyaspor_2016
40,0,T1,Kasimpasa,H,0,2016-09-25,D,Bursaspor,1,0,Bursaspor_Kasimpasa_2016
41,1,T1,Gaziantepspor,H,0,2016-09-25,H,Fenerbahce,2,1,Fenerbahce_Gaziantepspor_2016
42,0,T1,Karabukspor,H,0,2016-09-25,D,Genclerbirligi,2,0,Genclerbirligi_Karabukspor_2016
43,2,T1,Rizespor,H,0,2016-09-25,H,Kayserispor,2,1,Kayserispor_Rizespor_2016
