year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2010,Cesena,away,ft_away,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,52.0
2010,Cesena,away,ft_away_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,78.4
2010,Cesena,away,ft_away_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,304.7
2010,Cesena,away,ft_away_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,515.3
2010,Cesena,away,ft_away_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,551.9
2010,Cesena,away,ft_away_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,247.1
2010,Cesena,away,ft_away_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,99.7
2010,Cesena,total,ft_total,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,157.4
2010,Cesena,total,ft_total_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,141.4
2010,Cesena,total,ft_total_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,141.4
2010,Cesena,total,ft_total_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,362.9
2010,Cesena,total,ft_total_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,362.9
2010,Cesena,total,ft_total_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,583.9
2010,Cesena,total,ft_total_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,583.9
2010,Cesena,total,ft_total_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,620.5
2010,Cesena,total,ft_total_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,620.5
2010,Cesena,total,ft_total_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,315.0
2010,Cesena,total,ft_total_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,315.0
2010,Cesena,total,ft_total_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,86.1
2010,Cesena,total,ft_total_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,86.1
2010,Cesena,away,ht_away,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,52.0
2010,Cesena,away,ht_away_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,462.8
2010,Cesena,away,ht_away_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,767.8
2010,Cesena,away,ht_away_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,894.0
2010,Cesena,away,ht_away_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,162.6
2010,Cesena,away,ht_away_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,52.0
2010,Cesena,away,ht_away_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,52.0
2010,Cesena,total,ht_total,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,115.0
2010,Cesena,total,ht_total_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,533.4
2010,Cesena,total,ht_total_g<15,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,533.4
2010,Cesena,total,ht_total_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,797.1
2010,Cesena,total,ht_total_g<25,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,797.1
2010,Cesena,total,ht_total_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,899.8
2010,Cesena,total,ht_total_g<35,1,Roma_Cesena_2010,2010-08-28,1,1,1,1,899.8
2010,Cesena,total,ht_total_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,199.5
2010,Cesena,total,ht_total_g>15,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,199.5
2010,Cesena,total,ht_total_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,41.6
2010,Cesena,total,ht_total_g>25,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,41.6
2010,Cesena,total,ht_total_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,26.0
2010,Cesena,total,ht_total_g>35,0,Roma_Cesena_2010,2010-08-28,1,1,1,1,26.0
2010,Genoa,away,ft_away,3,Udinese_Genoa_2010,2010-08-28,1,1,1,1,231.0
2010,Genoa,away,ft_away_g<15,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,378.6
2010,Genoa,away,ft_away_g<25,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,562.4
2010,Genoa,away,ft_away_g<35,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,726.0
2010,Genoa,away,ft_away_g>15,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,583.5
2010,Genoa,away,ft_away_g>25,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,394.5
2010,Genoa,away,ft_away_g>35,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,230.9
2010,Genoa,total,ft_total,3,Udinese_Genoa_2010,2010-08-28,1,1,1,1,378.7
2010,Genoa,total,ft_total_g<15,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,268.0
2010,Genoa,total,ft_total_g<15,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,268.0
2010,Genoa,total,ft_total_g<25,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,504.8
2010,Genoa,total,ft_total_g<25,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,504.8
2010,Genoa,total,ft_total_g<35,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,675.9
2010,Genoa,total,ft_total_g<35,1,Udinese_Genoa_2010,2010-08-28,1,1,1,1,675.9
2010,Genoa,total,ft_total_g>15,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,702.0
2010,Genoa,total,ft_total_g>15,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,702.0
2010,Genoa,total,ft_total_g>25,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,470.5
2010,Genoa,total,ft_total_g>25,0,Udinese_Genoa_2010,2010-08-28,1,1,1,1,470.5
