,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
46,0,Ascoli,10.0,2,1,0,0,C. Brighi,0,0,2,15.0,H,5.0,2005-09-25,Livorno,I1,2.0,2.0,4.0,9.0,D,3.0,Livorno_Ascoli_2005
47,2,Chievo,18.0,1,0,2,0,S. Cassara',0,1,4,26.0,A,10.0,2005-09-25,Sampdoria,I1,6.0,5.0,6.0,8.0,A,7.0,Sampdoria_Chievo_2005
48,1,Messina,17.0,4,0,2,3,A. De Marco,0,1,2,16.0,H,6.0,2005-09-25,Siena,I1,3.0,5.0,6.0,12.0,H,2.0,Siena_Messina_2005
49,3,Milan,22.0,0,0,2,0,L. Palanca,0,1,0,13.0,A,12.0,2005-09-25,Treviso,I1,6.0,2.0,4.0,6.0,A,2.0,Treviso_Milan_2005
50,3,Treviso,24.0,0,0,0,0,M. Mazzoleni,0,0,2,22.0,D,7.0,2005-10-01,Chievo,I1,3.0,0.0,6.0,11.0,D,4.0,Chievo_Treviso_2005
51,2,Lazio,18.0,3,0,0,0,R. Rosetti,0,0,3,25.0,H,6.0,2005-10-01,Udinese,I1,1.0,10.0,10.0,19.0,D,1.0,Udinese_Lazio_2005
52,3,Parma,23.0,3,1,1,2,D. Preschern,0,1,5,22.0,H,10.0,2005-10-02,Ascoli,I1,4.0,6.0,5.0,10.0,H,5.0,Ascoli_Parma_2005
53,2,Livorno,19.0,3,1,2,2,N. Ayroldi,0,0,2,21.0,H,9.0,2005-10-02,Fiorentina,I1,5.0,5.0,2.0,11.0,H,7.0,Fiorentina_Livorno_2005
54,2,Inter,29.0,2,0,0,2,G. Paparesta,0,0,3,22.0,H,11.0,2005-10-02,Juventus,I1,6.0,5.0,1.0,8.0,H,9.0,Juventus_Inter_2005
55,0,Cagliari,24.0,3,0,0,2,O. Girardi,0,0,3,16.0,H,17.0,2005-10-02,Lecce,I1,7.0,8.0,4.0,11.0,H,8.0,Lecce_Cagliari_2005
56,4,Sampdoria,15.0,1,0,4,0,M. De Santis,0,1,3,18.0,A,12.0,2005-10-02,Messina,I1,7.0,10.0,5.0,18.0,A,0.0,Messina_Sampdoria_2005
57,1,Reggina,13.0,2,0,1,2,N. Rizzoli,0,0,0,10.0,H,8.0,2005-10-02,Milan,I1,1.0,7.0,7.0,17.0,H,1.0,Milan_Reggina_2005
58,0,Empoli,13.0,2,0,2,1,L. Banti,0,2,2,11.0,D,5.0,2005-10-02,Palermo,I1,4.0,10.0,11.0,21.0,A,0.0,Palermo_Empoli_2005
59,2,Siena,19.0,2,1,3,0,E. Morganti,0,1,3,17.0,A,5.0,2005-10-02,Roma,I1,4.0,9.0,14.0,15.0,A,5.0,Roma_Siena_2005
60,2,Messina,24.0,1,0,0,1,M. Bergonzi,0,0,4,26.0,H,8.0,2005-10-15,Juventus,I1,4.0,10.0,6.0,14.0,H,1.0,Juventus_Messina_2005
61,2,Udinese,16.0,2,1,3,0,P. Tagliavento,0,2,4,19.0,A,13.0,2005-10-15,Siena,I1,8.0,6.0,3.0,11.0,A,6.0,Siena_Udinese_2005
62,2,Sampdoria,17.0,2,0,1,1,M. Saccani,0,0,1,19.0,H,13.0,2005-10-16,Ascoli,I1,7.0,9.0,4.0,13.0,H,9.0,Ascoli_Sampdoria_2005
63,1,Milan,15.0,0,0,2,0,D. Messina,0,2,1,16.0,A,9.0,2005-10-16,Cagliari,I1,4.0,5.0,6.0,10.0,A,3.0,Cagliari_Milan_2005
64,0,Roma,12.0,1,0,0,0,T. Pieri,1,0,3,17.0,H,8.0,2005-10-16,Empoli,I1,4.0,4.0,4.0,7.0,D,11.0,Empoli_Roma_2005
65,1,Livorno,20.0,5,1,0,2,P. Rodomonti,0,0,0,16.0,H,5.0,2005-10-16,Inter,I1,1.0,11.0,4.0,15.0,H,2.0,Inter_Livorno_2005
66,1,Fiorentina,15.0,1,0,0,0,N. Rizzoli,0,0,3,21.0,H,12.0,2005-10-16,Lazio,I1,4.0,9.0,8.0,10.0,D,7.0,Lazio_Fiorentina_2005
67,3,Chievo,26.0,2,0,2,1,G. Rocchi,1,2,3,20.0,D,7.0,2005-10-16,Palermo,I1,5.0,6.0,4.0,9.0,A,3.0,Palermo_Chievo_2005
68,3,Treviso,16.0,1,0,1,1,A. Giannoccaro,0,0,5,37.0,D,13.0,2005-10-16,Parma,I1,4.0,2.0,1.0,5.0,H,7.0,Parma_Treviso_2005
69,2,Lecce,12.0,2,1,0,1,M. Trefoloni,0,0,4,25.0,H,9.0,2005-10-16,Reggina,I1,4.0,8.0,4.0,12.0,H,3.0,Reggina_Lecce_2005
70,1,Parma,12.0,4,0,1,3,E. Morganti,0,0,2,17.0,H,9.0,2005-10-22,Fiorentina,I1,4.0,6.0,6.0,11.0,H,5.0,Fiorentina_Parma_2005
71,3,Ascoli,16.0,1,1,1,1,L. Banti,1,0,1,12.0,D,6.0,2005-10-22,Messina,I1,2.0,3.0,3.0,10.0,H,4.0,Messina_Ascoli_2005
72,1,Cagliari,24.0,2,0,1,0,P. Mazzoleni,0,0,3,29.0,H,5.0,2005-10-23,Chievo,I1,2.0,5.0,10.0,12.0,D,1.0,Chievo_Cagliari_2005
73,1,Juventus,30.0,0,0,3,0,S. Racalbuto,0,1,0,27.0,A,17.0,2005-10-23,Lecce,I1,9.0,2.0,9.0,5.0,A,5.0,Lecce_Juventus_2005
74,2,Reggina,21.0,1,1,0,0,P. Bertini,1,0,2,20.0,H,7.0,2005-10-23,Livorno,I1,1.0,6.0,10.0,15.0,D,7.0,Livorno_Reggina_2005
75,1,Palermo,19.0,2,0,1,1,S. Farina,0,1,3,18.0,H,8.0,2005-10-23,Milan,I1,4.0,11.0,6.0,16.0,D,6.0,Milan_Palermo_2005
76,3,Lazio,28.0,1,0,1,1,G. Paparesta,0,0,2,21.0,D,6.0,2005-10-23,Roma,I1,2.0,4.0,3.0,14.0,H,3.0,Roma_Lazio_2005
77,2,Siena,20.0,3,0,3,1,O. Girardi,1,0,5,23.0,D,15.0,2005-10-23,Sampdoria,I1,8.0,8.0,5.0,11.0,H,2.0,Sampdoria_Siena_2005
78,1,Empoli,19.0,1,0,2,0,F. Squillace,0,1,2,17.0,A,10.0,2005-10-23,Treviso,I1,4.0,6.0,10.0,17.0,A,3.0,Treviso_Empoli_2005
79,2,Inter,20.0,0,0,1,0,D. Tombolini,0,1,3,20.0,A,17.0,2005-10-23,Udinese,I1,10.0,4.0,1.0,9.0,A,8.0,Udinese_Inter_2005
80,1,Udinese,17.0,1,0,1,1,A. De Marco,0,0,0,19.0,D,8.0,2005-10-26,Ascoli,I1,4.0,4.0,3.0,7.0,H,9.0,Ascoli_Udinese_2005
81,2,Livorno,16.0,1,0,1,0,L. Palanca,0,0,3,25.0,D,5.0,2005-10-26,Cagliari,I1,3.0,5.0,8.0,14.0,D,2.0,Cagliari_Livorno_2005
82,0,Milan,13.0,1,0,3,1,M. Trefoloni,0,1,1,13.0,A,16.0,2005-10-26,Empoli,I1,8.0,4.0,5.0,8.0,D,10.0,Empoli_Milan_2005
83,2,Roma,16.0,2,1,3,0,R. Rosetti,1,2,3,20.0,A,9.0,2005-10-26,Inter,I1,5.0,9.0,9.0,15.0,A,2.0,Inter_Roma_2005
84,0,Sampdoria,24.0,2,0,0,1,A. Dattilo,0,0,2,25.0,H,12.0,2005-10-26,Juventus,I1,4.0,9.0,3.0,14.0,H,7.0,Juventus_Sampdoria_2005
85,1,Chievo,,2,0,2,1,N. Ayroldi,0,0,3,,D,,2005-10-26,Lazio,I1,,,,,H,,Lazio_Chievo_2005
86,3,Lecce,13.0,3,0,0,1,C. Brighi,1,0,3,16.0,H,12.0,2005-10-26,Palermo,I1,5.0,4.0,2.0,10.0,H,7.0,Palermo_Lecce_2005
87,1,Messina,15.0,1,0,1,1,D. Messina,0,0,4,22.0,D,14.0,2005-10-26,Parma,I1,8.0,5.0,4.0,11.0,H,3.0,Parma_Messina_2005
88,1,Treviso,14.0,1,0,2,0,O. Pantana,0,1,3,20.0,A,5.0,2005-10-26,Reggina,I1,3.0,5.0,8.0,10.0,A,3.0,Reggina_Treviso_2005
89,5,Fiorentina,12.0,0,0,2,0,M. De Santis,0,1,1,21.0,A,8.0,2005-10-26,Siena,I1,4.0,7.0,8.0,13.0,A,2.0,Siena_Fiorentina_2005
90,2,Juventus,26.0,3,0,1,3,P. Bertini,0,0,3,26.0,H,4.0,2005-10-29,Milan,I1,3.0,4.0,6.0,7.0,H,2.0,Milan_Juventus_2005
91,1,Inter,13.0,2,0,2,2,S. Farina,0,2,2,20.0,D,12.0,2005-10-29,Sampdoria,I1,7.0,8.0,4.0,11.0,D,8.0,Sampdoria_Inter_2005
92,2,Empoli,13.0,2,0,2,1,N. Stefanini,0,1,1,21.0,D,7.0,2005-10-30,Chievo,I1,4.0,6.0,6.0,14.0,D,2.0,Chievo_Empoli_2005
93,3,Cagliari,22.0,2,2,1,0,M. Gabriele,0,1,3,14.0,H,11.0,2005-10-30,Fiorentina,I1,6.0,4.0,4.0,7.0,A,5.0,Fiorentina_Cagliari_2005
94,2,Messina,22.0,0,0,2,0,M. Mazzoleni,0,0,4,25.0,A,10.0,2005-10-30,Lecce,I1,5.0,6.0,5.0,14.0,D,3.0,Lecce_Messina_2005
95,1,Parma,15.0,2,0,0,2,M. Saccani,0,0,1,13.0,H,8.0,2005-10-30,Livorno,I1,5.0,3.0,3.0,7.0,H,5.0,Livorno_Parma_2005
96,2,Lazio,23.0,1,0,0,0,G. Rocchi,0,0,4,20.0,H,5.0,2005-10-30,Reggina,I1,2.0,5.0,3.0,12.0,D,4.0,Reggina_Lazio_2005
97,1,Ascoli,19.0,2,0,1,1,N. Rizzoli,1,0,3,15.0,H,9.0,2005-10-30,Roma,I1,5.0,8.0,9.0,13.0,H,2.0,Roma_Ascoli_2005
98,2,Siena,23.0,0,0,1,0,M. Bergonzi,0,1,1,18.0,A,10.0,2005-10-30,Treviso,I1,4.0,3.0,3.0,7.0,A,7.0,Treviso_Siena_2005
99,2,Palermo,31.0,0,0,0,0,P. Rodomonti,0,0,2,28.0,D,9.0,2005-10-30,Udinese,I1,3.0,2.0,6.0,10.0,D,6.0,Udinese_Palermo_2005
100,1,Reggina,23.0,3,0,0,1,A. Romeo,0,0,1,17.0,H,11.0,2005-11-05,Empoli,I1,4.0,8.0,3.0,12.0,H,7.0,Empoli_Reggina_2005
101,2,Inter,16.0,0,0,0,0,D. Messina,0,0,3,18.0,D,9.0,2005-11-05,Lazio,I1,3.0,3.0,3.0,7.0,D,8.0,Lazio_Inter_2005
102,2,Fiorentina,17.0,0,0,2,0,A. Dattilo,0,1,1,13.0,A,11.0,2005-11-06,Ascoli,I1,5.0,3.0,6.0,5.0,A,3.0,Ascoli_Fiorentina_2005
103,2,Treviso,19.0,0,0,0,0,E. Morganti,0,0,4,23.0,D,7.0,2005-11-06,Cagliari,I1,2.0,7.0,6.0,14.0,D,1.0,Cagliari_Treviso_2005
104,3,Livorno,21.0,3,1,0,0,C. Brighi,0,0,2,19.0,H,7.0,2005-11-06,Juventus,I1,3.0,7.0,8.0,18.0,D,5.0,Juventus_Livorno_2005
105,4,Roma,24.0,0,0,2,0,P. Dondarini,0,1,2,11.0,A,9.0,2005-11-06,Messina,I1,5.0,7.0,7.0,11.0,A,3.0,Messina_Roma_2005
106,2,Udinese,26.0,5,0,1,3,P. Bertini,0,0,3,26.0,H,4.0,2005-11-06,Milan,I1,3.0,4.0,6.0,7.0,H,2.0,Milan_Udinese_2005
107,2,Sampdoria,18.0,0,0,2,0,M. Trefoloni,0,1,4,19.0,A,8.0,2005-11-06,Palermo,I1,3.0,7.0,6.0,15.0,A,4.0,Palermo_Sampdoria_2005
108,1,Lecce,20.0,2,0,0,1,P. Tagliavento,0,0,3,20.0,H,10.0,2005-11-06,Parma,I1,4.0,3.0,6.0,5.0,H,3.0,Parma_Lecce_2005
109,3,Chievo,28.0,0,1,1,0,D. Tombolini,0,1,3,18.0,A,8.0,2005-11-06,Siena,I1,5.0,5.0,10.0,13.0,A,1.0,Siena_Chievo_2005
110,3,Juventus,31.0,1,1,4,0,G. Paparesta,0,1,3,21.0,A,9.0,2005-11-19,Roma,I1,6.0,3.0,3.0,9.0,A,6.0,Roma_Juventus_2005
111,3,Messina,20.0,1,0,0,0,M. De Santis,0,0,3,21.0,H,5.0,2005-11-19,Udinese,I1,3.0,11.0,10.0,18.0,D,0.0,Udinese_Messina_2005
112,0,Ascoli,18.0,1,0,1,1,M. Bergonzi,0,1,3,21.0,D,10.0,2005-11-20,Chievo,I1,4.0,6.0,10.0,11.0,D,6.0,Chievo_Ascoli_2005
113,1,Milan,21.0,3,0,1,1,P. Rodomonti,0,1,2,18.0,H,16.0,2005-11-20,Fiorentina,I1,5.0,3.0,2.0,6.0,D,10.0,Fiorentina_Milan_2005
114,2,Parma,16.0,2,0,0,0,G. Rocchi,0,0,3,18.0,H,6.0,2005-11-20,Inter,I1,3.0,9.0,8.0,15.0,D,3.0,Inter_Parma_2005
115,2,Siena,20.0,3,0,0,1,L. Palanca,0,0,4,19.0,H,8.0,2005-11-20,Lecce,I1,5.0,12.0,10.0,18.0,H,3.0,Lecce_Siena_2005
116,3,Empoli,16.0,2,0,0,1,R. Rosetti,0,0,1,29.0,H,5.0,2005-11-20,Livorno,I1,2.0,5.0,4.0,14.0,H,3.0,Livorno_Empoli_2005
117,2,Cagliari,26.0,3,1,1,2,A. De Marco,1,0,3,27.0,H,4.0,2005-11-20,Reggina,I1,1.0,7.0,2.0,11.0,H,5.0,Reggina_Cagliari_2005
118,3,Lazio,27.0,2,0,0,0,S. Racalbuto,0,0,2,18.0,H,6.0,2005-11-20,Sampdoria,I1,1.0,8.0,9.0,11.0,D,4.0,Sampdoria_Lazio_2005
119,1,Palermo,20.0,2,0,2,2,A. Giannoccaro,0,1,0,18.0,D,11.0,2005-11-20,Treviso,I1,6.0,4.0,4.0,8.0,H,3.0,Treviso_Palermo_2005
120,2,Chievo,22.0,0,0,0,0,S. Farina,0,0,3,30.0,D,5.0,2005-11-26,Livorno,I1,2.0,2.0,8.0,14.0,D,3.0,Livorno_Chievo_2005
121,1,Lecce,14.0,2,0,1,1,D. Tombolini,0,0,3,22.0,H,10.0,2005-11-26,Milan,I1,3.0,6.0,3.0,18.0,H,0.0,Milan_Lecce_2005
122,2,Palermo,18.0,1,0,1,0,P. Mazzoleni,0,1,3,20.0,D,5.0,2005-11-27,Ascoli,I1,2.0,3.0,0.0,5.0,A,6.0,Ascoli_Palermo_2005
123,3,Sampdoria,23.0,2,0,0,1,P. Dondarini,0,0,3,12.0,H,9.0,2005-11-27,Cagliari,I1,1.0,3.0,2.0,6.0,H,7.0,Cagliari_Sampdoria_2005
124,1,Lazio,20.0,2,0,3,0,P. Tagliavento,1,1,3,16.0,A,12.0,2005-11-27,Empoli,I1,8.0,8.0,5.0,12.0,A,9.0,Empoli_Lazio_2005
125,0,Treviso,14.0,3,0,1,2,S. Racalbuto,0,1,0,24.0,H,4.0,2005-11-27,Juventus,I1,3.0,6.0,3.0,11.0,H,3.0,Juventus_Treviso_2005
126,2,Inter,20.0,1,0,2,0,M. Trefoloni,0,1,1,12.0,A,14.0,2005-11-27,Messina,I1,5.0,6.0,5.0,12.0,A,8.0,Messina_Inter_2005
127,2,Udinese,24.0,1,0,2,0,M. Bergonzi,0,1,1,23.0,A,9.0,2005-11-27,Parma,I1,5.0,2.0,3.0,7.0,A,2.0,Parma_Udinese_2005
128,3,Fiorentina,22.0,1,0,1,1,N. Ayroldi,1,0,1,24.0,D,8.0,2005-11-27,Roma,I1,3.0,5.0,6.0,9.0,H,4.0,Roma_Fiorentina_2005
129,3,Reggina,18.0,0,0,0,0,O. Pantana,1,0,2,19.0,D,7.0,2005-11-27,Siena,I1,2.0,0.0,1.0,1.0,D,3.0,Siena_Reggina_2005
130,2,Milan,19.0,2,0,1,1,T. Pieri,0,1,3,19.0,H,13.0,2005-12-03,Chievo,I1,4.0,5.0,3.0,10.0,D,3.0,Chievo_Milan_2005
131,1,Ascoli,18.0,1,0,0,1,A. De Marco,0,0,0,15.0,H,9.0,2005-12-03,Inter,I1,3.0,8.0,8.0,15.0,H,2.0,Inter_Ascoli_2005
132,0,Juventus,,1,0,2,1,D. Messina,0,1,3,,A,,2005-12-04,Fiorentina,I1,,,,,D,,Fiorentina_Juventus_2005
133,0,Siena,,3,0,2,1,L. Marelli,0,0,0,,H,,2005-12-04,Lazio,I1,,,,,H,,Lazio_Siena_2005
134,2,Roma,,2,0,2,0,N. Rizzoli,0,2,3,,D,,2005-12-04,Lecce,I1,,,,,A,,Lecce_Roma_2005
135,5,Cagliari,,2,0,2,2,F. Squillace,0,0,3,,D,,2005-12-04,Palermo,I1,,,,,H,,Palermo_Cagliari_2005
136,2,Parma,,2,1,1,2,N. Stefanini,0,1,3,,H,,2005-12-04,Reggina,I1,,,,,H,,Reggina_Parma_2005
137,1,Empoli,,2,0,0,0,G. Gava,0,0,1,,H,,2005-12-04,Sampdoria,I1,,,,,D,,Sampdoria_Empoli_2005
138,2,Messina,,0,1,0,0,S. Cassara',0,0,3,,D,,2005-12-04,Treviso,I1,,,,,D,,Treviso_Messina_2005
139,2,Livorno,,0,0,2,0,E. Morganti,0,1,3,,A,,2005-12-04,Udinese,I1,,,,,A,,Udinese_Livorno_2005
140,1,Treviso,33.0,1,0,0,0,R. Herberg,0,0,4,34.0,H,,2005-12-10,Fiorentina,I1,,,2.0,,D,3.0,Fiorentina_Treviso_2005
141,4,Empoli,24.0,1,0,0,1,M. Gabriele,0,0,3,20.0,H,,2005-12-10,Siena,I1,,,3.0,,H,6.0,Siena_Empoli_2005
142,4,Reggina,23.0,1,1,1,0,M. De Santis,0,0,2,20.0,D,5.0,2005-12-11,Ascoli,I1,3.0,5.0,3.0,9.0,D,6.0,Ascoli_Reggina_2005
143,2,Milan,20.0,3,0,2,1,D. Messina,0,1,3,19.0,H,7.0,2005-12-11,Inter,I1,3.0,5.0,5.0,16.0,D,3.0,Inter_Milan_2005
144,0,Cagliari,22.0,4,0,0,2,M. Mazzoleni,0,0,3,10.0,H,8.0,2005-12-11,Juventus,I1,3.0,9.0,7.0,15.0,H,3.0,Juventus_Cagliari_2005
145,1,Lazio,23.0,2,0,1,0,D. Tombolini,0,0,0,15.0,H,13.0,2005-12-11,Livorno,I1,7.0,5.0,2.0,9.0,D,7.0,Livorno_Lazio_2005
146,1,Chievo,,2,1,0,2,S. Racalbuto,0,0,1,,H,,2005-12-11,Messina,I1,,,,,H,,Messina_Chievo_2005
147,4,Sampdoria,27.0,1,0,1,1,S. Farina,0,0,4,25.0,D,7.0,2005-12-11,Parma,I1,4.0,4.0,3.0,9.0,H,7.0,Parma_Sampdoria_2005
