,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,2,Juventus,7,2,0,3,1,0,1,0,9,A,23,2018-08-18,Chievo,I1,11,2,0,7,D,8,Chievo_Juventus_2018
1,0,Napoli,8,1,0,2,1,0,1,0,5,A,11,2018-08-18,Lazio,I1,6,5,4,9,D,7,Lazio_Napoli_2018
2,4,Spal,16,0,0,1,0,1,0,2,11,A,10,2018-08-19,Bologna,I1,5,3,7,8,D,0,Bologna_Spal_2018
3,3,Cagliari,19,2,0,0,1,0,0,3,19,H,12,2018-08-19,Empoli,I1,5,4,6,9,H,6,Empoli_Cagliari_2018
4,2,Udinese,10,2,0,2,1,0,0,2,13,D,16,2018-08-19,Parma,I1,6,6,4,9,H,5,Parma_Udinese_2018
5,3,Inter,23,1,0,0,1,0,0,2,11,H,11,2018-08-19,Sassuolo,I1,4,5,4,7,H,4,Sassuolo_Inter_2018
6,1,Roma,10,0,0,1,0,0,0,3,14,A,16,2018-08-19,Torino,I1,13,5,6,8,D,5,Torino_Roma_2018
7,0,Frosinone,14,4,0,0,1,0,0,2,10,H,6,2018-08-20,Atalanta,I1,1,10,4,16,H,4,Atalanta_Frosinone_2018
8,3,Lazio,12,2,0,0,1,0,0,2,13,H,8,2018-08-25,Juventus,I1,3,9,6,14,H,2,Juventus_Lazio_2018
9,2,Milan,12,3,0,2,0,0,1,2,9,H,6,2018-08-25,Napoli,I1,4,13,5,21,A,1,Napoli_Milan_2018
10,4,Sassuolo,14,2,1,2,1,0,0,4,14,D,12,2018-08-26,Cagliari,I1,6,7,7,12,H,2,Cagliari_Sassuolo_2018
11,1,Chievo,14,6,0,1,2,0,0,3,8,H,5,2018-08-26,Fiorentina,I1,3,15,2,19,H,3,Fiorentina_Chievo_2018
12,2,Bologna,15,0,0,0,0,0,0,1,12,D,10,2018-08-26,Frosinone,I1,5,7,2,11,D,5,Frosinone_Bologna_2018
13,3,Empoli,14,2,0,1,2,0,0,2,15,H,12,2018-08-26,Genoa,I1,8,4,3,10,H,6,Genoa_Empoli_2018
14,1,Torino,16,2,0,2,2,0,0,2,12,D,10,2018-08-26,Inter,I1,7,6,5,9,H,4,Inter_Torino_2018
15,5,Parma,13,1,0,0,0,0,0,2,14,H,3,2018-08-26,Spal,I1,0,5,7,15,D,2,Spal_Parma_2018
16,1,Sampdoria,6,1,0,0,1,0,0,3,10,H,9,2018-08-26,Udinese,I1,4,5,8,13,H,7,Udinese_Sampdoria_2018
17,1,Atalanta,9,3,0,3,1,0,3,1,13,D,17,2018-08-27,Roma,I1,10,11,3,21,A,11,Roma_Atalanta_2018
18,0,Roma,8,2,0,1,1,0,0,2,6,H,6,2018-08-31,Milan,I1,3,9,8,18,H,3,Milan_Roma_2018
19,1,Inter,7,0,0,3,0,0,0,1,10,A,10,2018-09-01,Bologna,I1,4,1,3,7,D,7,Bologna_Inter_2018
20,1,Juventus,15,1,0,2,1,0,1,3,9,A,20,2018-09-01,Parma,I1,10,7,4,8,D,7,Parma_Juventus_2018
21,2,Cagliari,16,0,0,1,0,0,1,2,20,A,4,2018-09-02,Atalanta,I1,3,5,5,8,A,4,Atalanta_Cagliari_2018
22,1,Empoli,10,0,0,0,0,0,0,1,11,D,12,2018-09-02,Chievo,I1,4,5,4,11,D,6,Chievo_Empoli_2018
23,3,Udinese,10,1,0,0,0,0,0,1,15,H,4,2018-09-02,Fiorentina,I1,1,4,11,13,D,4,Fiorentina_Udinese_2018
24,1,Frosinone,11,1,0,0,0,0,0,2,8,H,7,2018-09-02,Lazio,I1,5,8,7,17,D,7,Lazio_Frosinone_2018
25,2,Napoli,13,3,0,0,2,0,0,4,19,H,12,2018-09-02,Sampdoria,I1,6,4,4,7,H,5,Sampdoria_Napoli_2018
26,3,Genoa,12,5,0,3,4,0,1,3,20,H,11,2018-09-02,Sassuolo,I1,8,8,2,10,H,10,Sassuolo_Genoa_2018
27,1,Spal,16,1,0,0,0,0,0,2,16,H,8,2018-09-02,Torino,I1,3,7,9,10,D,10,Torino_Spal_2018
28,3,Sampdoria,12,0,0,5,0,0,1,1,15,A,10,2018-09-15,Frosinone,I1,7,2,5,6,A,3,Frosinone_Sampdoria_2018
29,2,Parma,10,0,0,1,0,0,0,2,8,A,8,2018-09-15,Inter,I1,6,11,10,24,D,1,Inter_Parma_2018
30,1,Fiorentina,13,1,0,0,0,0,0,4,15,H,7,2018-09-15,Napoli,I1,3,5,10,19,D,3,Napoli_Fiorentina_2018
31,1,Milan,12,1,0,1,1,0,0,1,13,D,12,2018-09-16,Cagliari,I1,7,3,3,7,H,8,Cagliari_Milan_2018
32,2,Lazio,13,0,0,1,0,0,0,3,11,A,16,2018-09-16,Empoli,I1,9,3,4,10,D,7,Empoli_Lazio_2018
33,2,Bologna,13,1,1,0,0,0,0,5,19,H,8,2018-09-16,Genoa,I1,2,5,5,10,D,3,Genoa_Bologna_2018
34,3,Sassuolo,12,2,0,1,0,1,0,3,13,H,10,2018-09-16,Juventus,I1,6,6,10,16,D,4,Juventus_Sassuolo_2018
35,1,Chievo,10,2,0,2,2,0,0,1,15,D,10,2018-09-16,Roma,I1,5,9,9,15,H,2,Roma_Chievo_2018
36,2,Torino,16,1,0,1,1,0,0,2,14,D,9,2018-09-16,Udinese,I1,4,3,3,7,H,8,Udinese_Torino_2018
37,3,Atalanta,14,2,0,0,0,0,0,5,16,H,13,2018-09-17,Spal,I1,4,6,4,13,D,4,Spal_Atalanta_2018
38,3,Fiorentina,14,1,0,1,0,0,1,2,15,D,14,2018-09-19,Sampdoria,I1,9,4,4,8,A,6,Sampdoria_Fiorentina_2018
39,1,Empoli,15,3,1,1,1,0,1,4,9,H,16,2018-09-21,Sassuolo,I1,11,10,5,20,D,4,Sassuolo_Empoli_2018
40,1,Spal,8,3,0,0,2,0,0,2,11,H,5,2018-09-22,Fiorentina,I1,2,5,11,15,H,1,Fiorentina_Spal_2018
41,2,Cagliari,17,2,0,0,1,0,0,1,5,H,9,2018-09-22,Parma,I1,3,8,4,14,H,11,Parma_Cagliari_2018
42,3,Inter,12,0,0,1,0,0,0,2,14,A,14,2018-09-22,Sampdoria,I1,5,4,3,9,D,12,Sampdoria_Inter_2018
43,2,Roma,8,2,0,0,1,0,0,4,13,H,20,2018-09-23,Bologna,I1,9,2,1,7,H,10,Bologna_Roma_2018
44,1,Udinese,18,0,0,2,0,0,0,1,10,A,9,2018-09-23,Chievo,I1,7,4,7,10,D,3,Chievo_Udinese_2018
45,3,Juventus,16,0,0,2,0,0,0,1,8,A,18,2018-09-23,Frosinone,I1,8,0,3,2,D,5,Frosinone_Juventus_2018
46,1,Genoa,9,4,0,1,2,0,0,2,7,H,8,2018-09-23,Lazio,I1,4,8,5,16,H,3,Lazio_Genoa_2018
47,2,Atalanta,7,2,0,2,1,0,0,1,4,D,13,2018-09-23,Milan,I1,8,8,4,14,H,3,Milan_Atalanta_2018
48,2,Napoli,14,1,0,3,0,0,2,3,17,A,13,2018-09-23,Torino,I1,8,3,4,9,A,6,Torino_Napoli_2018
49,1,Fiorentina,18,2,0,1,1,0,0,3,20,H,11,2018-09-25,Inter,I1,8,3,6,11,H,3,Inter_Fiorentina_2018
50,2,Torino,13,0,0,0,0,0,0,1,15,D,3,2018-09-26,Atalanta,I1,0,4,11,11,D,1,Atalanta_Torino_2018
51,1,Sampdoria,16,0,0,0,0,0,0,3,22,D,10,2018-09-26,Cagliari,I1,5,2,7,10,D,3,Cagliari_Sampdoria_2018
52,4,Chievo,11,2,0,0,1,0,0,4,17,H,8,2018-09-26,Genoa,I1,2,5,7,11,H,4,Genoa_Chievo_2018
53,2,Bologna,10,2,0,0,2,0,0,3,13,H,5,2018-09-26,Juventus,I1,2,9,3,15,H,0,Juventus_Bologna_2018
54,0,Parma,9,3,0,0,1,0,0,3,13,H,2,2018-09-26,Napoli,I1,0,8,2,20,H,2,Napoli_Parma_2018
55,0,Frosinone,13,4,0,0,3,0,0,1,8,H,8,2018-09-26,Roma,I1,3,13,4,18,H,3,Roma_Frosinone_2018
56,2,Lazio,7,1,0,2,0,0,0,6,17,A,5,2018-09-26,Udinese,I1,2,6,6,10,D,4,Udinese_Lazio_2018
57,2,Milan,12,1,0,1,0,0,1,2,9,D,16,2018-09-27,Empoli,I1,11,3,3,4,A,10,Empoli_Milan_2018
58,1,Sassuolo,16,0,0,2,0,0,0,0,12,A,10,2018-09-27,Spal,I1,5,2,6,6,D,7,Spal_Sassuolo_2018
59,1,Cagliari,13,2,0,0,1,0,0,4,11,H,4,2018-09-29,Inter,I1,1,8,9,12,H,4,Inter_Cagliari_2018
60,3,Napoli,14,3,1,1,1,0,1,5,11,H,9,2018-09-29,Juventus,I1,6,9,7,14,D,4,Juventus_Napoli_2018
61,3,Lazio,11,3,0,1,1,0,0,1,10,H,11,2018-09-29,Roma,I1,5,7,8,10,H,9,Roma_Lazio_2018
62,2,Udinese,7,2,0,1,1,0,1,4,12,H,10,2018-09-30,Bologna,I1,2,6,3,11,D,4,Bologna_Udinese_2018
63,3,Torino,15,0,0,1,0,0,0,3,17,A,13,2018-09-30,Chievo,I1,5,3,3,8,D,8,Chievo_Torino_2018
64,3,Atalanta,12,2,0,0,0,0,0,3,10,H,11,2018-09-30,Fiorentina,I1,4,4,5,6,D,6,Fiorentina_Atalanta_2018
65,3,Genoa,21,1,0,2,1,0,2,2,18,A,7,2018-09-30,Frosinone,I1,5,6,5,13,A,2,Frosinone_Genoa_2018
66,2,Empoli,13,1,0,0,1,0,0,3,8,H,10,2018-09-30,Parma,I1,6,3,2,7,H,12,Parma_Empoli_2018
67,1,Milan,14,1,0,4,0,0,1,1,11,A,10,2018-09-30,Sassuolo,I1,10,2,9,8,A,5,Sassuolo_Milan_2018
68,3,Spal,13,2,0,1,1,0,1,3,18,H,10,2018-10-01,Sampdoria,I1,4,9,6,16,D,5,Sampdoria_Spal_2018
69,3,Frosinone,16,3,0,2,1,0,0,3,17,H,8,2018-10-05,Torino,I1,4,10,2,15,H,4,Torino_Frosinone_2018
70,2,Bologna,8,2,0,0,1,0,0,4,16,H,10,2018-10-06,Cagliari,I1,4,5,4,8,H,4,Cagliari_Bologna_2018
71,2,Roma,13,0,0,2,0,0,1,1,10,A,7,2018-10-06,Empoli,I1,4,4,4,11,A,3,Empoli_Roma_2018
72,3,Juventus,14,0,0,2,0,0,2,1,13,A,13,2018-10-06,Udinese,I1,7,4,4,5,A,8,Udinese_Juventus_2018
73,2,Sampdoria,17,0,0,1,0,0,0,4,13,A,6,2018-10-07,Atalanta,I1,3,6,9,15,D,4,Atalanta_Sampdoria_2018
74,1,Parma,9,1,0,3,1,0,3,1,9,A,7,2018-10-07,Genoa,I1,5,13,9,20,A,7,Genoa_Parma_2018
75,5,Fiorentina,18,1,0,0,1,0,0,3,10,H,10,2018-10-07,Lazio,I1,6,5,5,11,H,6,Lazio_Fiorentina_2018
76,1,Chievo,9,3,0,1,2,0,0,1,12,H,4,2018-10-07,Milan,I1,2,7,12,14,H,7,Milan_Chievo_2018
77,2,Sassuolo,11,2,1,0,1,0,0,2,8,H,10,2018-10-07,Napoli,I1,7,7,4,12,H,4,Napoli_Sassuolo_2018
78,6,Inter,13,1,0,2,0,0,1,2,20,A,6,2018-10-07,Spal,I1,4,6,10,9,A,9,Spal_Inter_2018
79,1,Genoa,10,1,0,1,1,0,0,3,15,D,5,2018-10-20,Juventus,I1,2,4,8,13,H,2,Juventus_Genoa_2018
80,3,Spal,14,0,1,2,0,0,1,5,5,A,5,2018-10-20,Roma,I1,5,9,8,13,A,9,Roma_Spal_2018
81,3,Napoli,11,0,0,3,0,0,1,4,9,A,9,2018-10-20,Udinese,I1,4,4,3,7,A,5,Udinese_Napoli_2018
82,2,Torino,9,2,0,2,0,0,1,2,21,D,12,2018-10-21,Bologna,I1,8,3,3,6,A,4,Bologna_Torino_2018
83,3,Atalanta,12,1,0,5,0,1,2,1,15,A,15,2018-10-21,Chievo,I1,8,2,1,3,A,2,Chievo_Atalanta_2018
84,0,Cagliari,13,1,0,1,0,0,0,2,19,D,8,2018-10-21,Fiorentina,I1,5,3,6,7,D,7,Fiorentina_Cagliari_2018
85,2,Empoli,13,3,0,3,1,0,1,3,16,D,15,2018-10-21,Frosinone,I1,10,4,6,5,D,8,Frosinone_Empoli_2018
86,2,Milan,13,1,0,0,0,0,0,5,7,H,9,2018-10-21,Inter,I1,2,7,9,14,D,4,Inter_Milan_2018
87,2,Lazio,5,0,0,2,0,0,0,3,11,A,15,2018-10-21,Parma,I1,9,1,2,3,D,8,Parma_Lazio_2018
88,2,Sassuolo,10,0,0,0,0,0,0,3,18,D,7,2018-10-22,Sampdoria,I1,2,2,4,7,D,3,Sampdoria_Sassuolo_2018
89,0,Parma,6,3,0,0,0,0,0,2,8,H,9,2018-10-27,Atalanta,I1,5,14,6,21,D,6,Atalanta_Parma_2018
90,2,Juventus,13,1,0,2,1,0,0,3,17,A,12,2018-10-27,Empoli,I1,7,4,6,6,H,10,Empoli_Juventus_2018
91,2,Fiorentina,13,1,0,1,1,0,1,4,20,D,8,2018-10-27,Torino,I1,5,4,4,12,D,5,Torino_Fiorentina_2018
92,1,Chievo,16,2,0,1,1,0,0,6,15,H,12,2018-10-28,Cagliari,I1,5,4,8,12,H,2,Cagliari_Chievo_2018
93,5,Udinese,17,2,0,2,1,1,0,4,18,D,11,2018-10-28,Genoa,I1,8,5,4,11,H,8,Genoa_Udinese_2018
94,3,Sampdoria,11,3,0,2,2,0,2,2,9,H,3,2018-10-28,Milan,I1,2,7,5,8,D,1,Milan_Sampdoria_2018
