,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,3,Livorno,24,5,0,1,1,0,0,3,13,H,10,2007-08-25,Juventus,I1,3,9,5,21,H,5,Juventus_Livorno_2007
1,1,Torino,10,2,1,2,0,0,1,1,17,D,14,2007-08-25,Lazio,I1,3,11,9,20,A,7,Lazio_Torino_2007
2,0,Empoli,18,3,0,1,0,0,0,1,17,H,11,2007-08-26,Fiorentina,I1,4,7,5,13,D,4,Fiorentina_Empoli_2007
3,1,Milan,20,0,0,3,0,0,3,2,12,A,12,2007-08-26,Genoa,I1,5,4,7,17,A,3,Genoa_Milan_2007
4,2,Udinese,11,1,0,1,1,1,0,2,17,D,20,2007-08-26,Inter,I1,3,3,6,10,H,6,Inter_Udinese_2007
5,2,Cagliari,23,0,0,2,0,0,0,2,15,A,13,2007-08-26,Napoli,I1,5,5,2,14,D,3,Napoli_Cagliari_2007
6,3,Roma,11,0,0,2,0,0,2,1,14,A,26,2007-08-26,Palermo,I1,11,4,8,14,A,5,Palermo_Roma_2007
7,2,Catania,24,2,0,2,2,0,2,3,21,D,7,2007-08-26,Parma,I1,3,8,5,22,D,3,Parma_Catania_2007
8,3,Atalanta,22,1,0,1,0,0,0,7,19,D,8,2007-08-26,Reggina,I1,2,4,3,16,D,3,Reggina_Atalanta_2007
9,0,Sampdoria,13,1,0,2,0,0,1,3,19,A,15,2007-08-26,Siena,I1,5,5,4,11,A,3,Siena_Sampdoria_2007
10,2,Inter,19,0,0,2,0,0,1,1,16,A,14,2007-09-01,Empoli,I1,7,2,4,10,A,5,Empoli_Inter_2007
11,3,Parma,18,2,0,0,1,0,0,4,23,H,18,2007-09-02,Atalanta,I1,2,5,3,10,H,2,Atalanta_Parma_2007
12,1,Juventus,21,2,1,3,0,1,0,3,21,A,10,2007-09-02,Cagliari,I1,4,6,9,18,D,2,Cagliari_Juventus_2007
13,2,Genoa,15,0,0,0,0,0,0,4,25,D,7,2007-09-02,Catania,I1,1,1,6,9,D,5,Catania_Genoa_2007
14,2,Palermo,26,2,0,4,0,0,4,4,20,A,14,2007-09-02,Livorno,I1,8,4,4,16,A,6,Livorno_Palermo_2007
15,0,Siena,17,3,0,0,1,0,0,2,11,H,18,2007-09-02,Roma,I1,3,9,6,22,H,6,Roma_Siena_2007
16,0,Lazio,26,0,0,0,0,1,0,4,23,D,16,2007-09-02,Sampdoria,I1,3,3,4,11,D,6,Sampdoria_Lazio_2007
17,2,Reggina,25,2,0,2,1,0,1,2,12,D,14,2007-09-02,Torino,I1,5,5,5,13,D,6,Torino_Reggina_2007
18,2,Napoli,12,0,0,5,0,0,2,2,23,A,16,2007-09-02,Udinese,I1,8,4,5,18,A,5,Udinese_Napoli_2007
19,1,Fiorentina,27,1,0,1,1,0,0,4,24,D,16,2007-09-03,Milan,I1,4,5,7,18,H,4,Milan_Fiorentina_2007
20,1,Empoli,17,0,0,0,0,0,0,1,22,D,6,2007-09-15,Lazio,I1,1,5,4,11,D,5,Lazio_Empoli_2007
21,3,Milan,17,1,0,1,1,1,0,1,13,D,18,2007-09-15,Siena,I1,8,5,6,11,H,9,Siena_Milan_2007
22,4,Atalanta,21,2,1,2,1,0,0,3,26,D,6,2007-09-16,Fiorentina,I1,3,7,10,16,H,2,Fiorentina_Atalanta_2007
23,0,Livorno,24,1,1,1,0,1,0,3,23,D,13,2007-09-16,Genoa,I1,5,3,13,17,D,3,Genoa_Livorno_2007
24,1,Catania,22,2,0,0,1,0,0,1,10,H,10,2007-09-16,Inter,I1,3,7,9,18,H,9,Inter_Catania_2007
25,1,Udinese,18,0,0,1,0,0,0,1,19,A,12,2007-09-16,Juventus,I1,1,2,8,18,D,8,Juventus_Udinese_2007
26,1,Sampdoria,15,2,0,0,1,0,0,3,21,H,5,2007-09-16,Napoli,I1,2,6,12,21,H,5,Napoli_Sampdoria_2007
27,2,Torino,22,1,0,1,1,0,0,2,18,D,18,2007-09-16,Palermo,I1,4,3,6,7,H,10,Palermo_Torino_2007
28,2,Cagliari,23,1,0,1,0,0,1,2,27,D,6,2007-09-16,Parma,I1,1,4,4,11,A,5,Parma_Cagliari_2007
29,3,Roma,21,0,0,2,0,1,0,2,12,A,25,2007-09-16,Reggina,I1,9,2,1,7,D,4,Reggina_Roma_2007
30,1,Parma,16,1,0,1,1,0,0,5,24,D,14,2007-09-22,Milan,I1,3,4,6,23,H,4,Milan_Parma_2007
31,1,Reggina,23,2,0,0,1,0,0,1,15,H,10,2007-09-22,Udinese,I1,1,8,3,18,H,5,Udinese_Reggina_2007
32,5,Lazio,24,2,0,1,1,0,0,2,17,H,16,2007-09-23,Atalanta,I1,5,4,3,10,H,7,Atalanta_Lazio_2007
33,1,Palermo,12,0,0,1,0,0,1,1,26,A,10,2007-09-23,Cagliari,I1,5,7,5,18,A,3,Cagliari_Palermo_2007
34,4,Fiorentina,19,0,0,1,0,1,1,2,29,A,12,2007-09-23,Catania,I1,4,5,5,12,A,4,Catania_Fiorentina_2007
35,4,Napoli,23,0,0,0,0,0,0,2,16,D,8,2007-09-23,Empoli,I1,3,5,2,12,D,2,Empoli_Napoli_2007
36,4,Inter,17,2,1,2,1,0,1,2,19,D,23,2007-09-23,Livorno,I1,10,9,6,16,D,2,Livorno_Inter_2007
37,2,Juventus,20,2,0,2,2,0,1,3,22,D,10,2007-09-23,Roma,I1,3,9,6,23,H,4,Roma_Juventus_2007
38,4,Genoa,28,0,0,0,0,0,0,2,33,D,5,2007-09-23,Sampdoria,I1,0,0,5,14,D,5,Sampdoria_Genoa_2007
39,3,Siena,20,1,1,1,1,0,0,2,19,D,12,2007-09-23,Torino,I1,5,3,3,14,H,2,Torino_Siena_2007
40,2,Empoli,26,1,1,0,0,1,0,3,20,H,11,2007-09-26,Catania,I1,3,6,10,8,D,6,Catania_Empoli_2007
41,2,Roma,23,2,0,2,1,1,2,2,21,D,15,2007-09-26,Fiorentina,I1,9,5,10,23,A,4,Fiorentina_Roma_2007
42,3,Udinese,12,3,0,2,1,1,0,5,20,H,12,2007-09-26,Genoa,I1,5,6,5,12,H,4,Genoa_Udinese_2007
43,1,Sampdoria,17,3,0,0,1,0,0,1,13,H,11,2007-09-26,Inter,I1,1,6,5,16,H,4,Inter_Sampdoria_2007
44,1,Reggina,24,4,0,0,0,0,0,2,13,H,11,2007-09-26,Juventus,I1,1,10,11,20,D,3,Juventus_Reggina_2007
45,2,Cagliari,20,3,0,1,0,0,0,3,13,H,9,2007-09-26,Lazio,I1,2,8,8,18,D,4,Lazio_Cagliari_2007
46,2,Livorno,19,1,0,0,0,0,0,1,13,H,8,2007-09-26,Napoli,I1,1,9,12,24,D,2,Napoli_Livorno_2007
47,1,Milan,16,2,0,1,0,0,1,1,16,H,23,2007-09-26,Palermo,I1,8,4,4,11,A,13,Palermo_Milan_2007
48,2,Torino,22,2,0,0,0,0,0,3,24,H,7,2007-09-26,Parma,I1,0,6,6,16,D,2,Parma_Torino_2007
49,1,Atalanta,22,1,0,1,1,0,0,6,20,D,10,2007-09-26,Siena,I1,3,1,3,5,H,4,Siena_Atalanta_2007
50,4,Fiorentina,23,0,0,3,0,1,1,3,27,A,18,2007-09-29,Livorno,I1,5,1,5,10,A,7,Livorno_Fiorentina_2007
51,1,Inter,13,1,0,4,0,1,1,1,19,A,15,2007-09-29,Roma,I1,10,4,8,12,A,3,Roma_Inter_2007
52,2,Siena,14,1,0,0,1,0,0,2,34,H,10,2007-09-30,Cagliari,I1,2,3,1,11,H,1,Cagliari_Siena_2007
53,3,Palermo,19,3,1,1,0,0,1,2,20,H,5,2007-09-30,Empoli,I1,2,8,11,23,A,2,Empoli_Palermo_2007
54,4,Catania,20,1,0,1,0,0,1,3,28,D,9,2007-09-30,Milan,I1,1,4,6,18,A,5,Milan_Catania_2007
55,4,Genoa,22,1,0,2,0,0,1,3,15,A,11,2007-09-30,Napoli,I1,4,3,8,15,A,4,Napoli_Genoa_2007
56,2,Lazio,25,1,0,1,1,1,0,3,24,D,20,2007-09-30,Reggina,I1,2,3,1,7,H,5,Reggina_Lazio_2007
57,2,Atalanta,24,3,0,0,1,0,0,3,22,H,15,2007-09-30,Sampdoria,I1,5,3,3,5,H,6,Sampdoria_Atalanta_2007
58,4,Juventus,18,0,0,1,0,0,0,4,19,A,9,2007-09-30,Torino,I1,3,2,5,8,D,2,Torino_Juventus_2007
59,3,Parma,24,2,0,1,0,0,0,2,25,H,7,2007-09-30,Udinese,I1,2,6,2,14,D,4,Udinese_Parma_2007
60,2,Udinese,27,0,0,0,0,0,0,4,18,D,10,2007-10-06,Atalanta,I1,1,5,11,15,D,0,Atalanta_Udinese_2007
61,3,Napoli,15,2,0,1,2,0,0,4,20,H,10,2007-10-06,Inter,I1,4,4,3,14,H,2,Inter_Napoli_2007
