,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Fiorentina,11,2,0,1,1.0,0,0.0,3,16,H,4,2016-08-20,Juventus,I1,1,4,3,19,H,1,Juventus_Fiorentina_2016
1,0,Udinese,8,4,0,0,0.0,0,0.0,2,14,H,11,2016-08-20,Roma,I1,1,9,10,25,D,5,Roma_Udinese_2016
2,2,Lazio,5,3,0,4,0.0,0,3.0,2,16,A,11,2016-08-21,Atalanta,I1,6,6,7,19,A,2,Atalanta_Lazio_2016
3,1,Crotone,7,1,0,0,0.0,0,0.0,1,17,H,5,2016-08-21,Bologna,I1,0,6,5,20,D,3,Bologna_Crotone_2016
4,2,Inter,15,2,0,0,0.0,0,0.0,4,13,H,13,2016-08-21,Chievo,I1,3,4,4,12,D,8,Chievo_Inter_2016
5,3,Sampdoria,17,0,0,1,0.0,1,1.0,4,32,A,15,2016-08-21,Empoli,I1,5,3,2,8,A,5,Empoli_Sampdoria_2016
6,4,Cagliari,13,3,0,1,0.0,0,0.0,3,10,H,4,2016-08-21,Genoa,I1,3,6,6,22,D,1,Genoa_Cagliari_2016
7,0,Torino,13,3,0,2,1.0,1,0.0,3,20,H,20,2016-08-21,Milan,I1,4,5,10,11,H,10,Milan_Torino_2016
8,1,Sassuolo,19,0,0,1,0.0,1,1.0,2,15,A,22,2016-08-21,Palermo,I1,8,2,4,7,A,8,Palermo_Sassuolo_2016
9,3,Napoli,10,2,0,2,2.0,0,0.0,2,12,D,22,2016-08-21,Pescara,I1,4,3,3,9,H,9,Pescara_Napoli_2016
10,1,Juventus,16,0,0,1,0.0,0,0.0,2,5,A,13,2016-08-27,Lazio,I1,5,1,4,6,D,2,Lazio_Juventus_2016
11,5,Milan,13,4,2,2,2.0,0,0.0,4,15,H,12,2016-08-27,Napoli,I1,3,8,9,17,H,4,Napoli_Milan_2016
12,3,Roma,21,2,0,2,0.0,0,1.0,1,9,D,21,2016-08-28,Cagliari,I1,7,5,4,17,A,3,Cagliari_Roma_2016
13,2,Genoa,16,1,0,3,1.0,0,0.0,2,17,A,18,2016-08-28,Crotone,I1,8,3,1,11,H,6,Crotone_Genoa_2016
14,0,Chievo,8,1,0,0,1.0,0,0.0,2,16,H,9,2016-08-28,Fiorentina,I1,2,3,4,13,H,4,Fiorentina_Chievo_2016
15,1,Palermo,16,1,0,1,0.0,0,0.0,5,24,D,7,2016-08-28,Inter,I1,3,5,8,22,D,4,Inter_Palermo_2016
16,1,Atalanta,13,2,1,1,2.0,0,1.0,4,16,H,7,2016-08-28,Sampdoria,I1,1,4,3,8,H,1,Sampdoria_Atalanta_2016
17,2,Pescara,12,0,0,3,,0,,2,21,A,15,2016-08-28,Sassuolo,I1,5,3,2,13,,7,Sassuolo_Pescara_2016
18,1,Bologna,14,5,0,1,2.0,0,1.0,2,12,H,10,2016-08-28,Torino,I1,2,11,6,20,H,3,Torino_Bologna_2016
19,3,Empoli,15,2,1,0,1.0,0,0.0,3,19,H,13,2016-08-28,Udinese,I1,4,3,4,11,H,5,Udinese_Empoli_2016
20,1,Sassuolo,10,3,0,1,3.0,0,1.0,2,12,H,9,2016-09-10,Juventus,I1,3,10,14,23,H,5,Juventus_Sassuolo_2016
21,0,Napoli,14,0,0,3,0.0,0,0.0,0,7,A,17,2016-09-10,Palermo,I1,7,1,2,5,D,4,Palermo_Napoli_2016
22,2,Torino,16,2,0,1,0.0,0,0.0,2,20,H,14,2016-09-11,Atalanta,I1,7,3,4,22,D,4,Atalanta_Torino_2016
23,1,Cagliari,13,2,1,1,1.0,0,0.0,3,9,H,11,2016-09-11,Bologna,I1,5,10,9,17,H,4,Bologna_Cagliari_2016
24,2,Lazio,14,1,0,1,0.0,0,0.0,5,15,D,11,2016-09-11,Chievo,I1,3,4,2,7,D,1,Chievo_Lazio_2016
25,1,Udinese,10,0,0,1,0.0,0,0.0,5,9,A,10,2016-09-11,Milan,I1,2,2,8,14,D,8,Milan_Udinese_2016
26,1,Inter,14,1,0,2,0.0,0,0.0,1,10,A,22,2016-09-11,Pescara,I1,7,5,3,10,D,13,Pescara_Inter_2016
27,3,Sampdoria,12,3,0,2,1.0,0,2.0,2,13,H,12,2016-09-11,Roma,I1,7,8,11,24,A,7,Roma_Sampdoria_2016
28,1,Crotone,16,2,1,1,1.0,0,1.0,1,20,H,6,2016-09-12,Empoli,I1,2,5,5,13,D,0,Empoli_Crotone_2016
29,2,Milan,12,0,0,1,0.0,0,0.0,3,16,A,10,2016-09-16,Sampdoria,I1,3,3,8,12,D,5,Sampdoria_Milan_2016
30,2,Pescara,12,3,0,0,0.0,0,0.0,2,14,H,10,2016-09-17,Lazio,I1,3,11,11,23,D,2,Lazio_Pescara_2016
31,0,Bologna,11,3,1,1,1.0,0,0.0,1,7,H,9,2016-09-17,Napoli,I1,3,10,6,21,H,3,Napoli_Bologna_2016
32,2,Atalanta,10,3,0,0,1.0,0,0.0,2,19,H,7,2016-09-18,Cagliari,I1,2,9,3,12,H,4,Cagliari_Atalanta_2016
33,3,Palermo,19,1,0,1,1.0,0,0.0,2,9,D,12,2016-09-18,Crotone,I1,5,1,3,11,H,7,Crotone_Palermo_2016
34,1,Roma,10,1,0,0,0.0,0,0.0,1,11,H,14,2016-09-18,Fiorentina,I1,3,4,5,8,D,6,Fiorentina_Roma_2016
35,2,Juventus,13,2,0,1,0.0,1,0.0,3,18,H,9,2016-09-18,Inter,I1,2,3,5,16,D,4,Inter_Juventus_2016
36,0,Genoa,15,2,1,0,0.0,0,0.0,2,17,H,17,2016-09-18,Sassuolo,I1,5,6,3,11,D,8,Sassuolo_Genoa_2016
37,4,Empoli,19,0,0,0,0.0,0,0.0,3,7,D,5,2016-09-18,Torino,I1,2,5,8,15,D,5,Torino_Empoli_2016
38,3,Chievo,16,1,0,2,1.0,0,0.0,4,9,A,20,2016-09-18,Udinese,I1,6,4,5,8,H,7,Udinese_Chievo_2016
39,1,Lazio,16,2,0,0,1.0,0,0.0,4,12,H,20,2016-09-20,Milan,I1,5,8,3,17,H,8,Milan_Lazio_2016
40,3,Palermo,20,0,0,1,0.0,0,0.0,2,12,A,7,2016-09-21,Atalanta,I1,2,4,7,16,D,5,Atalanta_Palermo_2016
