,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
50,15:00:00,0,Hibernian,9,0,3,0,2,S McLean,0,0,2,11,H,9,2020-09-27,Celtic,SC0,0,9,6,20,H,5,Celtic_Hibernian_2020
51,15:00:00,1,Aberdeen,16,0,0,3,0,W Collum,1,1,0,14,A,18,2020-09-27,Ross County,SC0,8,0,2,8,A,6,Ross County_Aberdeen_2020
52,19:45:00,1,St Mirren,14,0,2,1,0,G Duncan,0,0,1,11,H,11,2020-10-02,Aberdeen,SC0,1,6,5,15,D,6,Aberdeen_St Mirren_2020
53,19:45:00,0,Livingston,15,0,1,2,1,J Beaton,0,0,0,11,A,14,2020-10-02,Dundee United,SC0,6,1,3,1,H,11,Dundee United_Livingston_2020
54,19:45:00,1,Hamilton,10,0,3,2,2,B Madden,0,0,2,12,H,8,2020-10-02,Hibernian,SC0,4,9,7,18,H,2,Hibernian_Hamilton_2020
55,12:00:00,3,Celtic,13,0,0,2,0,N Walsh,0,0,2,14,A,19,2020-10-04,St Johnstone,SC0,3,0,1,7,D,11,St Johnstone_Celtic_2020
56,15:00:00,0,Ross County,9,0,2,0,1,G Aitken,0,0,1,13,H,4,2020-10-04,Rangers,SC0,0,4,14,15,H,2,Rangers_Ross County_2020
57,12:30:00,2,Rangers,13,0,0,2,0,J Beaton,0,1,2,18,A,9,2020-10-17,Celtic,SC0,5,0,1,5,A,5,Celtic_Rangers_2020
58,15:00:00,1,Aberdeen,9,0,0,0,0,A Muir,0,0,2,18,D,18,2020-10-17,Dundee United,SC0,7,3,2,6,D,11,Dundee United_Aberdeen_2020
59,15:00:00,1,St Johnstone,18,0,3,5,2,K Clancy,0,3,0,11,A,22,2020-10-17,Hamilton,SC0,8,4,3,10,A,7,Hamilton_St Johnstone_2020
60,15:00:00,4,Kilmarnock,14,0,1,3,1,G Aitken,0,2,0,14,A,11,2020-10-17,Livingston,SC0,5,2,6,14,A,3,Livingston_Kilmarnock_2020
61,15:00:00,1,Hibernian,11,0,0,0,0,N Walsh,1,0,1,10,D,28,2020-10-17,Ross County,SC0,6,2,3,16,D,5,Ross County_Hibernian_2020
62,19:00:00,1,Hamilton,17,0,4,2,4,N Walsh,0,1,1,11,H,10,2020-10-20,Aberdeen,SC0,6,6,10,18,H,2,Aberdeen_Hamilton_2020
63,15:00:00,2,Hibernian,17,0,0,1,0,C Steven,0,1,1,20,A,11,2020-10-24,Kilmarnock,SC0,2,0,1,8,A,6,Kilmarnock_Hibernian_2020
64,15:00:00,2,Ross County,12,0,4,0,1,C Napier,0,0,1,14,H,11,2020-10-24,Motherwell,SC0,5,5,4,14,H,6,Motherwell_Ross County_2020
65,15:00:00,1,Dundee United,12,0,0,0,0,A Dallas,0,0,1,9,D,3,2020-10-24,St Johnstone,SC0,0,3,5,14,D,0,St Johnstone_Dundee United_2020
66,12:00:00,2,Celtic,12,0,3,3,1,W Collum,0,0,1,18,D,14,2020-10-25,Aberdeen,SC0,7,5,3,13,H,5,Aberdeen_Celtic_2020
67,15:00:00,1,Livingston,9,0,2,0,2,N Walsh,0,0,1,14,H,4,2020-10-25,Rangers,SC0,1,7,5,11,H,3,Rangers_Livingston_2020
68,15:00:00,1,Ross County,11,0,2,1,1,S Kirkland,0,0,4,16,H,13,2020-10-31,Dundee United,SC0,3,3,2,8,H,8,Dundee United_Ross County_2020
69,15:00:00,2,Motherwell,14,0,0,2,0,J Beaton,0,2,2,12,A,8,2020-10-31,Livingston,SC0,4,3,5,13,A,5,Livingston_Motherwell_2020
70,12:00:00,3,Rangers,14,0,0,1,0,A Dallas,0,1,3,14,A,20,2020-11-01,Kilmarnock,SC0,4,4,4,8,A,9,Kilmarnock_Rangers_2020
71,19:45:00,0,Hibernian,23,0,2,0,2,E Anderson,0,0,3,11,H,6,2020-11-06,Aberdeen,SC0,2,2,3,7,H,4,Aberdeen_Hibernian_2020
72,19:45:00,1,Livingston,10,0,1,1,1,K Clancy,0,0,1,3,D,7,2020-11-06,Ross County,SC0,2,2,3,7,H,3,Ross County_Livingston_2020
73,19:45:00,2,Kilmarnock,18,0,1,0,0,G Duncan,0,0,1,12,H,8,2020-11-06,St Johnstone,SC0,0,2,4,11,D,5,St Johnstone_Kilmarnock_2020
74,19:45:00,1,Dundee United,13,0,0,0,0,D Munro,0,0,1,15,D,4,2020-11-06,St Mirren,SC0,1,0,5,16,D,4,St Mirren_Dundee United_2020
75,12:00:00,3,Celtic,8,0,1,4,0,A Dallas,0,2,0,11,A,21,2020-11-08,Motherwell,SC0,6,3,6,14,A,5,Motherwell_Celtic_2020
76,15:00:00,0,Hamilton,9,0,8,0,4,S McLean,0,0,2,10,H,0,2020-11-08,Rangers,SC0,0,14,7,24,H,0,Rangers_Hamilton_2020
77,15:00:00,3,Hamilton,14,0,2,1,0,C Napier,0,0,3,15,H,8,2020-11-21,Dundee United,SC0,2,3,2,7,D,1,Dundee United_Hamilton_2020
78,15:00:00,4,Celtic,14,0,2,2,0,B Madden,0,0,0,10,D,21,2020-11-21,Hibernian,SC0,12,3,5,12,D,8,Hibernian_Celtic_2020
79,15:00:00,1,Ross County,10,0,3,1,1,C Steven,1,1,0,17,H,17,2020-11-21,Kilmarnock,SC0,2,6,4,12,D,10,Kilmarnock_Ross County_2020
80,15:00:00,1,St Mirren,13,0,0,1,0,W Collum,0,0,1,8,A,7,2020-11-21,Livingston,SC0,3,2,1,5,D,5,Livingston_St Mirren_2020
81,15:00:00,3,Motherwell,11,0,1,1,1,S Kirkland,0,1,1,11,D,8,2020-11-21,St Johnstone,SC0,2,5,4,16,D,1,St Johnstone_Motherwell_2020
82,12:00:00,0,Aberdeen,9,0,4,0,2,N Walsh,0,0,1,9,H,7,2020-11-22,Rangers,SC0,3,5,9,18,H,6,Rangers_Aberdeen_2020
83,19:00:00,1,St Johnstone,10,0,2,2,1,K Clancy,0,1,0,8,D,12,2020-11-24,Hibernian,SC0,3,4,4,11,D,4,Hibernian_St Johnstone_2020
84,19:00:00,2,Aberdeen,13,0,1,1,0,G Duncan,0,1,0,14,D,10,2020-11-25,Hamilton,SC0,3,2,1,4,A,7,Hamilton_Aberdeen_2020
85,15:00:00,3,Kilmarnock,22,1,1,0,0,W Collum,0,0,2,8,H,17,2020-12-05,Hamilton,SC0,2,6,3,16,D,2,Hamilton_Kilmarnock_2020
86,15:00:00,5,Dundee United,11,0,2,0,0,D Robertson,0,0,2,12,H,7,2020-12-05,Livingston,SC0,2,4,6,11,D,2,Livingston_Dundee United_2020
87,15:00:00,1,Hibernian,13,0,0,3,0,A Dallas,0,0,1,10,A,12,2020-12-05,Motherwell,SC0,5,1,7,12,D,6,Motherwell_Hibernian_2020
88,15:00:00,2,Aberdeen,14,1,1,1,1,B Madden,0,1,1,15,D,9,2020-12-05,St Mirren,SC0,2,12,7,25,D,1,St Mirren_Aberdeen_2020
89,12:00:00,3,Rangers,12,0,0,4,0,J Beaton,0,1,0,7,A,16,2020-12-06,Ross County,SC0,5,1,0,4,A,5,Ross County_Rangers_2020
90,15:00:00,1,St Johnstone,14,0,1,1,0,D Munro,0,0,5,8,D,6,2020-12-06,Celtic,SC0,1,5,8,17,D,2,Celtic_St Johnstone_2020
91,15:00:00,1,Ross County,11,0,2,0,1,N Walsh,0,0,1,13,H,5,2020-12-12,Aberdeen,SC0,1,3,4,5,H,3,Aberdeen_Ross County_2020
92,15:00:00,3,Hibernian,14,0,0,4,0,K Clancy,0,2,0,10,A,16,2020-12-12,Hamilton,SC0,8,1,1,3,A,6,Hamilton_Hibernian_2020
93,15:00:00,1,St Mirren,13,0,0,1,0,E Anderson,0,1,4,7,A,8,2020-12-12,Motherwell,SC0,3,9,4,19,A,4,Motherwell_St Mirren_2020
94,15:00:00,2,Livingston,14,0,1,2,0,J Beaton,0,0,2,16,A,7,2020-12-12,St Johnstone,SC0,4,3,4,10,D,3,St Johnstone_Livingston_2020
95,12:00:00,1,Rangers,13,0,1,2,1,S McLean,0,2,1,11,A,18,2020-12-13,Dundee United,SC0,5,2,3,7,A,12,Dundee United_Rangers_2020
96,15:00:00,0,Kilmarnock,14,0,2,0,0,D Robertson,0,0,2,12,H,2,2020-12-13,Celtic,SC0,1,10,11,26,D,3,Celtic_Kilmarnock_2020
97,15:00:00,1,Dundee United,15,0,1,1,1,G Duncan,0,0,3,16,D,10,2020-12-19,Hibernian,SC0,3,8,10,13,H,5,Hibernian_Dundee United_2020
98,15:00:00,0,Motherwell,9,0,3,1,0,D Robertson,0,1,2,9,H,4,2020-12-19,Rangers,SC0,2,8,14,20,A,2,Rangers_Motherwell_2020
99,15:00:00,1,Hamilton,11,0,0,2,0,W Collum,0,1,1,13,A,9,2020-12-19,Ross County,SC0,3,3,7,19,A,3,Ross County_Hamilton_2020
100,15:00:00,1,St Johnstone,11,1,3,2,1,S McLean,0,2,2,15,H,6,2020-12-19,St Mirren,SC0,4,4,4,14,A,3,St Mirren_St Johnstone_2020
101,12:00:00,1,Aberdeen,10,0,0,2,0,D Munro,1,0,0,15,A,14,2020-12-20,Kilmarnock,SC0,3,2,10,7,D,1,Kilmarnock_Aberdeen_2020
102,18:00:00,0,Ross County,10,0,2,0,1,E Anderson,0,0,0,5,H,5,2020-12-23,Celtic,SC0,3,7,10,25,H,3,Celtic_Ross County_2020
103,18:00:00,2,Livingston,14,0,0,2,0,G Duncan,0,0,0,11,A,16,2020-12-23,Hamilton,SC0,3,0,3,2,D,7,Hamilton_Livingston_2020
104,18:00:00,1,St Mirren,14,1,1,0,1,S Kirkland,1,0,0,16,H,13,2020-12-23,Hibernian,SC0,4,4,1,10,H,3,Hibernian_St Mirren_2020
105,18:00:00,1,Rangers,13,0,0,3,0,N Walsh,1,2,0,15,A,10,2020-12-23,St Johnstone,SC0,5,2,2,9,A,5,St Johnstone_Rangers_2020
106,18:15:00,0,Aberdeen,14,0,0,0,0,G Aitken,0,0,1,16,D,8,2020-12-23,Motherwell,SC0,1,1,3,4,D,7,Motherwell_Aberdeen_2020
107,18:30:00,2,Kilmarnock,11,0,2,0,2,S McLean,0,0,1,13,H,13,2020-12-23,Dundee United,SC0,2,5,2,9,H,7,Dundee United_Kilmarnock_2020
108,12:30:00,0,Hibernian,13,0,1,0,1,W Collum,0,0,1,11,H,9,2020-12-26,Rangers,SC0,1,5,5,15,H,8,Rangers_Hibernian_2020
109,15:00:00,1,St Johnstone,20,1,2,1,1,A Muir,0,1,2,15,H,12,2020-12-26,Aberdeen,SC0,3,3,5,9,D,4,Aberdeen_St Johnstone_2020
110,15:00:00,3,Motherwell,16,0,1,1,0,B Madden,0,1,0,9,D,22,2020-12-26,Dundee United,SC0,7,5,4,10,A,5,Dundee United_Motherwell_2020
111,15:00:00,1,Celtic,13,0,0,3,0,D Robertson,0,0,1,7,A,23,2020-12-26,Hamilton,SC0,8,0,3,3,D,7,Hamilton_Celtic_2020
112,15:00:00,2,Livingston,11,0,1,2,0,K Clancy,0,0,2,10,A,9,2020-12-26,Kilmarnock,SC0,4,2,5,9,D,2,Kilmarnock_Livingston_2020
113,15:00:00,0,St Mirren,15,0,0,2,0,C Steven,2,0,1,10,A,23,2020-12-26,Ross County,SC0,9,4,3,8,D,14,Ross County_St Mirren_2020
114,15:00:00,0,Dundee United,11,0,3,0,2,W Collum,0,0,2,5,H,8,2020-12-30,Celtic,SC0,3,9,5,24,H,3,Celtic_Dundee United_2020
115,15:00:00,0,Hamilton,12,0,0,0,0,D Munro,0,0,2,10,D,10,2020-12-30,St Johnstone,SC0,2,3,9,28,D,1,St Johnstone_Hamilton_2020
116,15:00:00,2,Rangers,15,0,0,2,0,A Muir,0,2,1,13,A,10,2020-12-30,St Mirren,SC0,3,3,6,8,A,1,St Mirren_Rangers_2020
117,18:00:00,2,Ross County,10,0,0,2,0,D Robertson,0,1,1,20,A,6,2020-12-30,Hibernian,SC0,4,4,8,13,A,5,Hibernian_Ross County_2020
118,18:15:00,2,Kilmarnock,11,0,0,2,0,J Beaton,1,1,1,14,A,15,2020-12-30,Motherwell,SC0,6,1,3,7,A,6,Motherwell_Kilmarnock_2020
119,12:30:00,3,Celtic,15,1,1,0,0,B Madden,0,0,3,19,H,13,2021-01-02,Rangers,SC0,3,0,2,10,D,6,Rangers_Celtic_2020
120,15:00:00,1,Dundee United,12,0,0,0,0,K Clancy,0,0,2,13,D,9,2021-01-02,Aberdeen,SC0,1,3,5,18,D,2,Aberdeen_Dundee United_2020
121,15:00:00,0,Motherwell,12,0,3,0,1,C Steven,0,0,1,12,H,10,2021-01-02,Hamilton,SC0,6,4,3,8,H,2,Hamilton_Motherwell_2020
122,15:00:00,1,Livingston,11,0,0,3,0,D Munro,0,2,1,13,A,12,2021-01-02,Hibernian,SC0,6,1,5,5,A,4,Hibernian_Livingston_2020
123,15:00:00,3,St Mirren,15,0,1,1,1,C Napier,0,0,2,14,D,8,2021-01-02,Kilmarnock,SC0,1,3,7,9,H,7,Kilmarnock_St Mirren_2020
124,15:00:00,2,St Johnstone,13,0,1,1,1,W Collum,0,1,2,8,D,14,2021-01-02,Ross County,SC0,6,5,10,10,D,0,Ross County_St Johnstone_2020
125,15:00:00,0,Hamilton,13,0,2,0,1,G Irvine,0,0,1,11,H,6,2021-01-09,Kilmarnock,SC0,1,3,5,18,H,3,Kilmarnock_Hamilton_2020
126,15:00:00,1,Motherwell,8,0,1,1,0,B Madden,0,1,1,11,D,11,2021-01-09,St Mirren,SC0,3,2,4,16,A,9,St Mirren_Motherwell_2020
127,15:00:00,2,Rangers,19,0,1,2,0,J Beaton,1,1,1,7,A,17,2021-01-10,Aberdeen,SC0,7,2,1,4,A,6,Aberdeen_Rangers_2020
128,15:00:00,1,Ross County,12,0,3,1,1,A Muir,0,1,5,17,H,6,2021-01-10,Livingston,SC0,2,4,2,12,D,1,Livingston_Ross County_2020
129,19:45:00,1,Hibernian,9,0,1,1,0,N Walsh,0,0,2,15,D,16,2021-01-11,Celtic,SC0,7,6,3,10,D,10,Celtic_Hibernian_2020
130,18:30:00,3,St Johnstone,18,0,2,2,1,C Steven,0,2,2,16,D,23,2021-01-12,Dundee United,SC0,6,2,3,9,A,5,Dundee United_St Johnstone_2020
131,15:00:00,1,Livingston,12,0,0,0,0,J Beaton,0,0,2,10,D,15,2021-01-16,Celtic,SC0,1,1,2,7,D,9,Celtic_Livingston_2020
132,15:00:00,1,Dundee United,12,0,0,0,0,G Aitken,0,0,3,6,D,6,2021-01-16,Hamilton,SC0,2,3,9,11,D,6,Hamilton_Dundee United_2020
133,15:00:00,0,Kilmarnock,17,0,2,0,0,W Collum,0,0,1,12,H,7,2021-01-16,Hibernian,SC0,0,5,4,6,D,9,Hibernian_Kilmarnock_2020
134,15:00:00,3,Aberdeen,20,0,4,1,2,B Madden,0,1,0,9,H,15,2021-01-16,Ross County,SC0,5,5,6,9,H,6,Ross County_Aberdeen_2020
135,15:00:00,2,St Mirren,16,1,1,0,0,S McLean,0,0,0,12,H,5,2021-01-16,St Johnstone,SC0,0,2,4,8,D,2,St Johnstone_St Mirren_2020
136,12:00:00,3,Rangers,10,0,1,1,1,D Robertson,0,0,1,9,D,16,2021-01-17,Motherwell,SC0,5,3,1,5,H,10,Motherwell_Rangers_2020
137,20:15:00,0,Celtic,10,1,2,2,1,W Collum,0,2,0,10,D,18,2021-01-20,Livingston,SC0,6,2,4,6,A,7,Livingston_Celtic_2020
138,15:00:00,2,Motherwell,11,1,2,0,1,C Napier,0,0,1,11,H,6,2021-01-23,Aberdeen,SC0,3,8,8,26,H,1,Aberdeen_Motherwell_2020
139,15:00:00,1,Ross County,12,0,5,0,3,W Anderson,0,0,2,11,H,7,2021-01-23,Rangers,SC0,2,11,11,28,H,2,Rangers_Ross County_2020
140,18:00:00,2,St Mirren,18,0,1,5,0,J Beaton,0,3,1,14,A,19,2021-01-27,Dundee United,SC0,6,4,4,12,A,11,Dundee United_St Mirren_2020
141,18:00:00,5,Motherwell,23,0,1,2,1,N Walsh,0,0,0,13,A,12,2021-01-27,Ross County,SC0,6,5,5,11,H,10,Ross County_Motherwell_2020
142,18:00:00,1,Aberdeen,22,0,0,0,0,D Robertson,0,0,1,15,D,16,2021-01-27,St Johnstone,SC0,3,2,2,8,D,6,St Johnstone_Aberdeen_2020
143,19:45:00,0,Hamilton,14,0,2,0,1,C Steven,0,0,0,8,H,4,2021-01-27,Celtic,SC0,0,7,6,24,H,4,Celtic_Hamilton_2020
144,19:45:00,3,Rangers,14,0,0,1,0,K Clancy,0,0,0,8,A,11,2021-01-27,Hibernian,SC0,3,2,4,8,D,2,Hibernian_Rangers_2020
145,19:45:00,2,Kilmarnock,8,0,2,0,0,S Kirkland,0,0,3,11,H,5,2021-01-27,Livingston,SC0,2,3,10,12,D,0,Livingston_Kilmarnock_2020
146,15:00:00,0,St Mirren,11,0,1,2,1,B Madden,0,2,0,5,A,11,2021-01-30,Celtic,SC0,5,4,4,19,A,3,Celtic_St Mirren_2020
147,15:00:00,0,Hibernian,12,0,0,2,0,G Duncan,0,1,1,14,A,12,2021-01-30,Dundee United,SC0,5,3,5,10,A,5,Dundee United_Hibernian_2020
148,15:00:00,1,St Johnstone,9,0,2,3,2,G Aitken,0,0,1,10,A,15,2021-01-30,Kilmarnock,SC0,6,5,2,13,H,12,Kilmarnock_St Johnstone_2020
149,15:00:00,1,Aberdeen,16,0,0,0,0,S McLean,0,0,0,13,D,9,2021-01-30,Livingston,SC0,2,2,3,6,D,2,Livingston_Aberdeen_2020
150,18:00:00,2,Livingston,11,0,0,2,0,N Walsh,0,2,1,16,A,7,2021-02-02,Aberdeen,SC0,2,3,3,8,A,2,Aberdeen_Livingston_2020
151,18:00:00,2,Hibernian,11,0,1,2,0,A Muir,1,0,1,12,A,11,2021-02-02,St Mirren,SC0,4,1,2,4,D,3,St Mirren_Hibernian_2020
152,19:45:00,1,Celtic,13,0,0,4,0,K Clancy,0,1,0,10,A,12,2021-02-02,Kilmarnock,SC0,6,3,9,12,A,4,Kilmarnock_Celtic_2020
153,18:00:00,1,Ross County,13,0,1,2,1,W Collum,0,0,2,6,A,16,2021-02-03,Hamilton,SC0,5,4,4,7,H,7,Hamilton_Ross County_2020
154,18:00:00,0,Dundee United,7,0,2,1,2,D Robertson,0,0,1,7,H,15,2021-02-03,Motherwell,SC0,3,6,4,13,H,4,Motherwell_Dundee United_2020
155,19:45:00,1,St Johnstone,13,0,1,0,0,D Munro,0,0,1,12,H,5,2021-02-03,Rangers,SC0,3,2,2,9,D,2,Rangers_St Johnstone_2020
156,15:00:00,0,Motherwell,16,0,2,1,1,N Walsh,0,0,3,8,H,7,2021-02-06,Celtic,SC0,5,9,5,22,H,3,Celtic_Motherwell_2020
