,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
42,1,St Mirren,11,2,0,0,1,C Richmond,0,0,3,10,H,1,2011-09-17,Hearts,SC0,1,0,13,5,H,2,Hearts_St Mirren_2011
43,0,St Johnstone,3,0,0,3,0,C Allan,0,1,2,12,A,7,2011-09-17,Motherwell,SC0,6,3,5,6,A,4,Motherwell_St Johnstone_2011
44,0,Celtic,8,4,1,2,1,C Thomson,0,2,2,19,H,6,2011-09-18,Rangers,SC0,5,6,3,13,A,3,Rangers_Celtic_2011
45,0,Inverness C,7,2,0,0,2,W Collum,0,0,1,13,H,4,2011-09-24,Celtic,SC0,2,4,5,7,H,9,Celtic_Inverness C_2011
46,1,Rangers,9,0,0,4,0,I Brines,0,2,0,10,A,17,2011-09-24,Dunfermline,SC0,10,4,4,5,A,11,Dunfermline_Rangers_2011
47,2,Dundee United,8,3,0,3,1,B Winter,0,2,2,7,D,7,2011-09-24,Hibernian,SC0,4,7,7,9,A,4,Hibernian_Dundee United_2011
48,1,Aberdeen,10,1,0,0,0,A Muir,0,0,2,18,H,8,2011-09-24,Motherwell,SC0,7,5,2,8,D,5,Motherwell_Aberdeen_2011
49,2,Kilmarnock,11,3,0,0,2,S Finnie,0,0,3,8,H,7,2011-09-24,St Mirren,SC0,4,5,1,11,H,9,St Mirren_Kilmarnock_2011
50,3,Hearts,17,2,0,0,1,S O'Reilly,0,0,4,10,H,7,2011-09-25,St Johnstone,SC0,4,3,5,6,H,6,St Johnstone_Hearts_2011
51,1,Kilmarnock,9,2,0,0,0,W Collum,0,0,3,9,H,6,2011-09-27,Rangers,SC0,2,9,13,23,D,7,Rangers_Kilmarnock_2011
52,1,St Johnstone,10,3,0,2,2,S Conroy,0,1,1,4,H,10,2011-09-28,Hibernian,SC0,2,2,3,6,H,4,Hibernian_St Johnstone_2011
53,0,Dunfermline,13,4,0,0,3,B Madden,0,0,0,5,H,6,2011-09-30,Aberdeen,SC0,3,12,15,27,H,4,Aberdeen_Dunfermline_2011
54,0,Motherwell,8,1,0,3,0,S McLean,0,2,0,9,A,4,2011-10-01,Dundee United,SC0,2,3,3,6,A,4,Dundee United_Motherwell_2011
55,1,St Mirren,16,2,0,1,1,G Salmond,0,1,1,12,H,4,2011-10-01,Inverness C,SC0,3,5,8,9,D,7,Inverness C_St Mirren_2011
56,1,St Johnstone,4,1,0,2,1,I Brines,0,1,1,5,A,7,2011-10-01,Kilmarnock,SC0,5,7,12,12,D,9,Kilmarnock_St Johnstone_2011
57,1,Hibernian,7,1,0,0,0,S O'Reilly,0,0,1,12,H,10,2011-10-01,Rangers,SC0,3,10,6,16,D,3,Rangers_Hibernian_2011
58,2,Celtic,16,2,1,0,0,C Thomson,0,0,1,17,H,13,2011-10-02,Hearts,SC0,7,4,3,7,D,12,Hearts_Celtic_2011
59,1,Dundee United,16,3,0,1,1,W Collum,0,0,2,11,H,7,2011-10-15,Aberdeen,SC0,1,3,2,6,H,7,Aberdeen_Dundee United_2011
60,3,Hearts,10,0,0,2,0,S O'Reilly,0,1,1,11,A,7,2011-10-15,Dunfermline,SC0,4,0,6,1,A,2,Dunfermline_Hearts_2011
61,2,Motherwell,9,0,0,1,0,E Norris,0,1,1,8,A,10,2011-10-15,Hibernian,SC0,4,3,4,10,A,7,Hibernian_Motherwell_2011
62,3,Celtic,14,3,0,3,3,S Conroy,0,0,3,10,D,14,2011-10-15,Kilmarnock,SC0,8,7,3,11,H,2,Kilmarnock_Celtic_2011
63,0,St Mirren,9,1,0,1,0,C Allan,0,0,2,8,D,12,2011-10-15,Rangers,SC0,6,13,8,19,D,9,Rangers_St Mirren_2011
64,2,Inverness C,11,2,0,0,1,C Thomson,0,0,1,11,H,4,2011-10-15,St Johnstone,SC0,1,5,5,11,H,6,St Johnstone_Inverness C_2011
65,2,St Johnstone,12,0,0,0,0,A Muir,0,0,2,8,D,1,2011-10-22,Dundee United,SC0,0,4,1,9,D,3,Dundee United_St Johnstone_2011
66,2,Dunfermline,11,1,0,1,1,S McLean,0,0,0,7,D,8,2011-10-22,Inverness C,SC0,2,5,6,10,H,6,Inverness C_Dunfermline_2011
67,3,Kilmarnock,12,0,0,0,0,C Thomson,0,0,1,15,D,14,2011-10-22,Motherwell,SC0,7,5,12,9,D,5,Motherwell_Kilmarnock_2011
68,1,Hibernian,5,2,0,3,2,B Madden,0,3,1,17,A,7,2011-10-22,St Mirren,SC0,5,8,6,16,A,3,St Mirren_Hibernian_2011
69,0,Aberdeen,4,2,1,1,1,S O'Reilly,0,0,5,17,H,2,2011-10-23,Celtic,SC0,1,7,7,15,H,4,Celtic_Aberdeen_2011
70,4,Rangers,12,0,0,2,0,C Murray,0,1,2,14,A,7,2011-10-23,Hearts,SC0,4,12,6,16,A,3,Hearts_Rangers_2011
71,4,Rangers,16,1,0,2,0,W Collum,1,0,2,13,A,9,2011-10-29,Aberdeen,SC0,5,5,1,7,D,2,Aberdeen_Rangers_2011
72,0,Hibernian,8,0,0,0,0,C Murray,0,0,1,14,D,9,2011-10-29,Celtic,SC0,4,4,0,8,D,3,Celtic_Hibernian_2011
73,2,Dundee United,7,1,0,4,0,S O'Reilly,1,2,1,2,A,15,2011-10-29,Dunfermline,SC0,9,3,6,6,A,8,Dunfermline_Dundee United_2011
74,4,Kilmarnock,10,0,0,1,0,A Muir,1,0,2,14,A,8,2011-10-29,Hearts,SC0,3,6,12,19,D,5,Hearts_Kilmarnock_2011
75,1,Motherwell,11,2,0,3,1,C Allan,1,1,2,10,A,5,2011-10-29,Inverness C,SC0,3,7,6,12,D,4,Inverness C_Motherwell_2011
76,1,St Mirren,10,0,0,1,0,E Norris,0,0,1,6,A,13,2011-10-29,St Johnstone,SC0,4,3,6,9,D,9,St Johnstone_St Mirren_2011
77,1,Dunfermline,14,0,0,1,0,C Thomson,0,1,2,11,A,3,2011-11-05,Hibernian,SC0,2,4,8,7,A,5,Hibernian_Dunfermline_2011
78,2,Inverness C,12,3,0,6,1,B Madden,0,1,2,10,A,13,2011-11-05,Kilmarnock,SC0,10,3,3,4,D,6,Kilmarnock_Inverness C_2011
79,2,Dundee United,5,3,0,1,1,B Winter,1,0,1,8,H,5,2011-11-05,Rangers,SC0,2,5,3,8,H,2,Rangers_Dundee United_2011
80,0,Hearts,7,0,0,0,0,S Conroy,0,0,0,8,D,12,2011-11-05,St Mirren,SC0,5,6,13,12,D,5,St Mirren_Hearts_2011
81,2,Celtic,20,1,0,2,1,C Richmond,1,1,1,8,A,5,2011-11-06,Motherwell,SC0,4,3,11,4,D,2,Motherwell_Celtic_2011
82,0,Motherwell,9,1,0,2,1,C Murray,0,1,0,8,A,3,2011-11-19,Aberdeen,SC0,2,3,5,11,D,3,Aberdeen_Motherwell_2011
83,4,Hearts,11,1,0,0,1,W Collum,0,0,2,6,H,7,2011-11-19,Dundee United,SC0,3,1,4,4,H,6,Dundee United_Hearts_2011
84,3,Kilmarnock,16,1,0,1,0,S Finnie,0,1,1,10,D,16,2011-11-19,Hibernian,SC0,10,5,0,7,A,3,Hibernian_Kilmarnock_2011
85,3,Celtic,14,0,0,2,0,S O'Reilly,1,0,3,9,A,9,2011-11-19,Inverness C,SC0,5,3,3,4,D,7,Inverness C_Celtic_2011
86,2,St Johnstone,16,0,0,0,0,E Norris,0,0,3,6,D,5,2011-11-19,Rangers,SC0,2,7,1,9,D,6,Rangers_St Johnstone_2011
87,1,Dunfermline,11,2,0,1,2,C Allan,0,0,1,16,H,7,2011-11-19,St Mirren,SC0,3,8,8,16,H,4,St Mirren_Dunfermline_2011
88,1,Dunfermline,10,2,0,1,2,B Madden,0,0,0,11,H,6,2011-11-23,Celtic,SC0,2,7,2,16,H,4,Celtic_Dunfermline_2011
89,2,St Mirren,9,5,0,0,2,S McLean,0,0,1,7,H,4,2011-11-26,Celtic,SC0,0,10,6,14,H,6,Celtic_St Mirren_2011
90,3,Aberdeen,9,3,0,3,0,G Salmond,0,1,3,15,D,10,2011-11-26,Dunfermline,SC0,3,5,4,6,A,12,Dunfermline_Aberdeen_2011
91,2,Inverness C,9,2,0,1,0,C Thomson,0,0,1,10,H,7,2011-11-26,Hearts,SC0,2,12,5,14,D,3,Hearts_Inverness C_2011
92,1,Dundee United,11,0,0,0,0,I Brines,0,0,0,6,D,9,2011-11-26,Motherwell,SC0,7,4,5,5,D,8,Motherwell_Dundee United_2011
93,0,Hibernian,9,3,0,1,2,B Madden,0,1,1,7,H,7,2011-11-26,St Johnstone,SC0,2,4,4,10,H,1,St Johnstone_Hibernian_2011
94,1,Rangers,15,1,0,0,0,A Muir,0,0,1,9,H,10,2011-11-27,Kilmarnock,SC0,6,6,7,8,D,4,Kilmarnock_Rangers_2011
95,1,St Johnstone,12,1,0,2,0,S O'Reilly,0,1,2,14,A,4,2011-12-03,Hearts,SC0,1,4,9,7,A,5,Hearts_St Johnstone_2011
96,1,Aberdeen,8,2,0,0,1,C Allan,0,0,2,13,H,3,2011-12-03,Kilmarnock,SC0,2,3,3,3,H,7,Kilmarnock_Aberdeen_2011
97,1,Dunfermline,1,2,0,1,2,S Conroy,0,1,1,6,H,7,2011-12-03,Rangers,SC0,2,7,9,18,H,2,Rangers_Dunfermline_2011
98,0,Inverness C,10,1,0,2,1,E Norris,0,1,2,6,A,12,2011-12-03,St Mirren,SC0,5,4,8,8,D,7,St Mirren_Inverness C_2011
99,2,Celtic,7,0,0,1,0,C Thomson,0,1,0,8,A,12,2011-12-04,Dundee United,SC0,4,1,2,4,A,6,Dundee United_Celtic_2011
100,4,St Mirren,15,2,0,2,2,S Finnie,1,1,2,11,D,8,2011-12-10,Aberdeen,SC0,4,3,2,8,H,3,Aberdeen_St Mirren_2011
101,0,Hearts,9,1,0,0,0,C Murray,0,0,3,14,H,4,2011-12-10,Celtic,SC0,1,5,7,8,D,6,Celtic_Hearts_2011
102,1,Rangers,13,0,0,2,0,I Brines,0,0,3,8,A,4,2011-12-10,Hibernian,SC0,2,4,4,8,D,4,Hibernian_Rangers_2011
103,2,Dundee United,17,2,0,3,1,S McLean,1,0,2,14,A,4,2011-12-10,Inverness C,SC0,2,4,4,7,H,10,Inverness C_Dundee United_2011
104,1,Motherwell,8,0,0,3,0,A Muir,0,2,1,13,A,7,2011-12-10,St Johnstone,SC0,4,1,5,10,A,3,St Johnstone_Motherwell_2011
105,0,Aberdeen,5,1,1,2,0,S McLean,0,1,2,11,A,7,2011-12-13,St Johnstone,SC0,4,8,8,12,A,4,St Johnstone_Aberdeen_2011
106,1,Hibernian,14,1,0,0,0,C Thomson,1,0,3,14,H,13,2011-12-17,Aberdeen,SC0,9,1,2,3,D,7,Aberdeen_Hibernian_2011
107,2,Dunfermline,6,4,0,0,2,C Richmond,0,0,4,16,H,8,2011-12-17,Hearts,SC0,2,8,7,16,H,6,Hearts_Dunfermline_2011
108,0,Dundee United,7,1,0,1,0,W Collum,0,0,0,7,D,19,2011-12-17,Kilmarnock,SC0,7,4,1,9,D,11,Kilmarnock_Dundee United_2011
109,5,St Mirren,18,1,0,1,0,C Murray,0,0,2,5,D,16,2011-12-17,Motherwell,SC0,10,8,11,11,D,7,Motherwell_St Mirren_2011
110,3,Inverness C,13,2,0,1,0,B Madden,0,0,2,16,H,11,2011-12-17,Rangers,SC0,5,8,9,15,D,4,Rangers_Inverness C_2011
111,3,Celtic,13,0,0,2,0,E Norris,0,0,1,6,A,18,2011-12-18,St Johnstone,SC0,11,3,3,4,D,6,St Johnstone_Celtic_2011
112,1,Kilmarnock,12,2,0,1,1,G Salmond,0,0,2,14,H,5,2011-12-24,Celtic,SC0,2,4,8,10,H,2,Celtic_Kilmarnock_2011
113,1,Hibernian,5,3,0,1,0,S O'Reilly,0,1,4,4,H,4,2011-12-24,Dundee United,SC0,3,4,8,7,A,6,Dundee United_Hibernian_2011
114,0,St Johnstone,8,0,0,3,0,C Thomson,0,1,0,9,A,10,2011-12-24,Dunfermline,SC0,5,0,2,1,A,6,Dunfermline_St Johnstone_2011
115,0,Motherwell,5,2,0,0,2,C Allan,0,0,2,15,H,3,2011-12-24,Hearts,SC0,1,9,6,18,H,2,Hearts_Motherwell_2011
116,2,Aberdeen,11,2,0,1,0,A Muir,0,0,1,17,H,5,2011-12-24,Inverness C,SC0,2,5,5,11,D,4,Inverness C_Aberdeen_2011
117,2,Rangers,9,2,2,1,2,S McLean,0,1,4,11,H,6,2011-12-24,St Mirren,SC0,1,5,4,9,H,2,St Mirren_Rangers_2011
118,1,Hearts,10,0,0,0,0,B Winter,0,0,0,6,D,3,2011-12-28,Aberdeen,SC0,2,1,2,6,D,3,Aberdeen_Hearts_2011
119,1,Rangers,11,1,0,0,0,W Collum,0,0,3,22,H,6,2011-12-28,Celtic,SC0,2,9,7,14,D,4,Celtic_Rangers_2011
120,3,Inverness C,11,1,0,1,1,S McLean,0,1,2,13,D,8,2011-12-28,Hibernian,SC0,3,2,4,5,D,5,Hibernian_Inverness C_2011
121,1,Kilmarnock,14,2,0,0,2,I Brines,0,0,1,8,H,13,2011-12-28,St Johnstone,SC0,6,8,6,12,H,11,St Johnstone_Kilmarnock_2011
122,0,Dundee United,7,2,0,2,2,C Thomson,0,2,1,12,D,12,2011-12-28,St Mirren,SC0,9,7,10,13,D,9,St Mirren_Dundee United_2011
123,1,Aberdeen,10,1,0,2,1,S McLean,0,0,0,14,A,7,2012-01-02,Dundee United,SC0,4,9,10,12,H,1,Dundee United_Aberdeen_2011
124,2,Celtic,10,0,0,3,0,I Brines,0,2,1,4,A,8,2012-01-02,Dunfermline,SC0,3,0,1,3,A,6,Dunfermline_Celtic_2011
125,4,Hearts,17,1,0,3,0,C Murray,0,0,1,7,A,14,2012-01-02,Hibernian,SC0,8,2,2,7,D,2,Hibernian_Hearts_2011
126,1,St Mirren,10,2,0,1,1,B Madden,0,1,0,11,H,10,2012-01-02,Kilmarnock,SC0,4,4,4,8,D,4,Kilmarnock_St Mirren_2011
127,2,Motherwell,11,3,0,0,1,E Norris,0,0,1,14,H,4,2012-01-02,Rangers,SC0,2,10,11,14,H,2,Rangers_Motherwell_2011
128,1,Kilmarnock,7,0,0,0,0,C Murray,0,0,1,5,D,6,2012-01-14,Aberdeen,SC0,3,1,9,7,D,2,Aberdeen_Kilmarnock_2011
129,0,Dundee United,3,2,0,1,2,B Winter,0,0,2,14,H,5,2012-01-14,Celtic,SC0,3,8,7,11,H,8,Celtic_Dundee United_2011
130,2,Hibernian,12,2,0,3,1,A Muir,0,1,5,12,A,9,2012-01-14,Dunfermline,SC0,8,6,5,10,D,8,Dunfermline_Hibernian_2011
131,1,St Mirren,10,5,0,2,2,S McLean,1,2,2,14,H,10,2012-01-14,Hearts,SC0,5,5,4,8,D,8,Hearts_St Mirren_2011
132,0,Inverness C,6,0,0,1,0,B Madden,0,0,0,11,A,10,2012-01-14,Motherwell,SC0,5,2,8,9,D,6,Motherwell_Inverness C_2011
133,1,Rangers,12,1,0,2,0,C Thomson,0,1,3,13,A,18,2012-01-14,St Johnstone,SC0,11,1,1,6,A,3,St Johnstone_Rangers_2011
134,1,Motherwell,9,1,0,1,1,S O'Reilly,0,0,1,9,D,9,2012-01-21,Dundee United,SC0,6,4,2,11,H,8,Dundee United_Motherwell_2011
135,2,St Johnstone,11,2,0,3,0,E Norris,0,1,4,19,A,9,2012-01-21,Hibernian,SC0,3,3,6,10,A,4,Hibernian_St Johnstone_2011
136,1,Hearts,8,1,0,0,0,G Salmond,0,0,3,13,H,8,2012-01-21,Inverness C,SC0,3,5,2,9,D,2,Inverness C_Hearts_2011
137,0,Dunfermline,10,0,0,3,0,W Collum,0,1,0,18,A,8,2012-01-21,Kilmarnock,SC0,6,2,8,10,A,2,Kilmarnock_Dunfermline_2011
138,1,Aberdeen,6,1,0,1,0,I Brines,0,0,3,18,D,7,2012-01-21,Rangers,SC0,5,8,12,18,D,4,Rangers_Aberdeen_2011
139,1,Celtic,11,0,0,2,0,C Allan,0,0,2,13,A,6,2012-01-21,St Mirren,SC0,4,6,6,15,D,11,St Mirren_Celtic_2011
140,3,Dunfermline,14,3,0,1,1,A Muir,1,0,1,13,H,9,2012-01-24,Motherwell,SC0,5,4,3,6,H,6,Motherwell_Dunfermline_2011
141,0,Dunfermline,8,1,0,0,1,C Thomson,0,0,1,11,H,3,2012-01-28,Aberdeen,SC0,3,7,5,16,H,6,Aberdeen_Dunfermline_2011
142,3,St Mirren,9,0,0,0,0,S Finnie,0,0,2,14,D,9,2012-01-28,Inverness C,SC0,6,2,5,11,D,4,Inverness C_St Mirren_2011
143,1,St Johnstone,9,3,0,2,1,C Murray,0,1,4,16,H,17,2012-01-28,Motherwell,SC0,12,6,3,11,D,6,Motherwell_St Johnstone_2011
144,1,Hibernian,9,4,1,0,1,C Richmond,0,0,2,10,H,9,2012-01-28,Rangers,SC0,5,8,2,19,H,1,Rangers_Hibernian_2011
145,2,Kilmarnock,15,1,0,1,1,C Murray,0,1,0,8,D,10,2012-02-07,Dunfermline,SC0,6,3,4,6,D,4,Dunfermline_Kilmarnock_2011
146,4,Celtic,9,0,0,4,0,W Collum,0,3,2,12,A,12,2012-02-08,Hearts,SC0,4,3,6,7,A,10,Hearts_Celtic_2011
147,0,Inverness C,13,1,1,0,1,S McLean,1,0,4,14,H,3,2012-02-11,Celtic,SC0,0,4,4,6,H,4,Celtic_Inverness C_2011
148,2,Rangers,12,1,0,4,1,B Winter,0,2,1,7,A,13,2012-02-11,Dunfermline,SC0,7,4,3,6,A,9,Dunfermline_Rangers_2011
149,1,Aberdeen,9,0,0,0,0,A Crawford,0,0,0,15,D,5,2012-02-11,Hibernian,SC0,2,3,8,8,D,8,Hibernian_Aberdeen_2011
150,2,Hearts,11,1,1,1,0,E Norris,1,0,2,16,D,8,2012-02-11,Kilmarnock,SC0,3,2,3,5,D,5,Kilmarnock_Hearts_2011
151,2,Dundee United,11,1,0,5,0,I Brines,0,1,2,13,A,11,2012-02-11,St Johnstone,SC0,5,2,8,8,A,6,St Johnstone_Dundee United_2011
152,2,Motherwell,12,0,0,0,0,C Charleston,0,0,4,15,D,5,2012-02-11,St Mirren,SC0,2,2,7,9,D,7,St Mirren_Motherwell_2011
153,1,St Mirren,10,0,0,0,0,B Winter,0,0,4,11,D,3,2012-02-18,Dundee United,SC0,1,2,8,6,D,3,Dundee United_St Mirren_2011
154,0,Inverness C,7,1,0,1,1,B Madden,0,0,0,12,D,9,2012-02-18,Dunfermline,SC0,3,2,5,8,H,6,Dunfermline_Inverness C_2011
155,3,Hearts,17,3,0,0,2,A Muir,1,0,1,12,H,12,2012-02-18,Motherwell,SC0,6,8,3,13,H,2,Motherwell_Hearts_2011
156,1,Kilmarnock,12,0,0,1,0,I Brines,1,1,2,11,A,7,2012-02-18,Rangers,SC0,1,7,10,12,A,1,Rangers_Kilmarnock_2011
157,1,St Johnstone,10,0,0,0,0,G Salmond,0,0,3,11,D,7,2012-02-19,Aberdeen,SC0,3,2,3,12,D,2,Aberdeen_St Johnstone_2011
158,2,Celtic,10,0,0,5,0,C Thomson,0,2,1,12,A,12,2012-02-19,Hibernian,SC0,9,1,4,9,A,5,Hibernian_Celtic_2011
159,1,Kilmarnock,4,4,1,0,0,C Thomson,0,0,3,8,H,4,2012-02-21,Dundee United,SC0,3,12,4,24,D,4,Dundee United_Kilmarnock_2011
160,0,Dunfermline,5,2,0,0,1,S O'Reilly,0,0,1,7,H,3,2012-02-22,Celtic,SC0,3,16,16,27,H,3,Celtic_Dunfermline_2011
161,2,Hibernian,10,4,0,3,0,S McLean,0,1,4,17,H,10,2012-02-22,Motherwell,SC0,6,10,10,15,A,7,Motherwell_Hibernian_2011
162,1,Motherwell,10,1,0,0,0,A Crawford,0,0,4,20,H,2,2012-02-25,Celtic,SC0,1,7,9,12,D,2,Celtic_Motherwell_2011
163,2,Dundee United,11,0,0,2,0,C Murray,0,1,2,9,A,6,2012-02-25,Hearts,SC0,3,5,7,7,A,4,Hearts_Dundee United_2011
164,1,Hibernian,6,1,0,3,0,S O'Reilly,0,1,2,17,A,7,2012-02-25,Kilmarnock,SC0,5,2,8,5,A,1,Kilmarnock_Hibernian_2011
165,0,Dunfermline,4,3,0,1,2,B Colvin,0,0,0,11,H,4,2012-02-25,St Johnstone,SC0,1,9,3,18,H,3,St Johnstone_Dunfermline_2011
166,5,Aberdeen,14,1,0,1,0,S McLean,0,0,2,18,D,13,2012-02-25,St Mirren,SC0,5,4,7,6,D,3,St Mirren_Aberdeen_2011
167,2,Rangers,14,1,0,4,1,W Collum,0,3,0,14,A,15,2012-02-26,Inverness C,SC0,11,3,8,7,A,8,Inverness C_Rangers_2011
