,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,3,Dundee United,3,0,0,0,0,C Thomson,0,0,1,6,D,10,2013-08-02,Partick,SC0,6,3,10,10,D,6,Partick_Dundee United_2013
1,1,Kilmarnock,9,2,0,1,1,J Beaton,0,0,2,4,H,3,2013-08-03,Aberdeen,SC0,0,2,6,4,H,1,Aberdeen_Kilmarnock_2013
2,0,Ross County,7,2,0,1,1,W Collum,0,1,1,16,H,5,2013-08-03,Celtic,SC0,1,9,8,25,D,5,Celtic_Ross County_2013
3,1,St Mirren,8,3,0,0,0,K Clancy,0,0,3,8,H,6,2013-08-03,Inverness C,SC0,2,3,1,6,D,2,Inverness C_St Mirren_2013
4,1,Motherwell,9,0,0,1,0,B Madden,0,0,2,10,A,11,2013-08-04,Hibernian,SC0,4,3,5,8,D,5,Hibernian_Motherwell_2013
5,1,Hearts,16,1,0,0,1,S McLean,0,0,1,15,H,2,2013-08-04,St Johnstone,SC0,0,3,7,11,H,5,St Johnstone_Hearts_2013
6,2,Inverness C,11,0,0,1,0,S McLean,0,1,3,9,A,13,2013-08-10,Dundee United,SC0,2,2,0,4,A,4,Dundee United_Inverness C_2013
7,1,Partick,8,1,0,3,0,A Muir,0,1,0,7,A,13,2013-08-10,Ross County,SC0,10,3,6,13,A,6,Ross County_Partick_2013
8,4,Hibernian,20,1,0,0,0,C Thomson,0,0,4,16,H,12,2013-08-11,Hearts,SC0,3,4,5,9,D,2,Hearts_Hibernian_2013
9,1,St Johnstone,12,0,0,0,0,W Collum,0,0,0,15,D,7,2013-08-11,Kilmarnock,SC0,2,5,4,8,D,3,Kilmarnock_St Johnstone_2013
10,5,Aberdeen,16,1,0,3,1,K Clancy,0,0,2,15,A,9,2013-08-11,Motherwell,SC0,3,2,3,4,H,4,Motherwell_Aberdeen_2013
11,1,Hearts,10,1,0,1,0,B Madden,0,0,1,10,D,11,2013-08-16,Partick,SC0,4,5,4,15,D,4,Partick_Hearts_2013
12,2,Celtic,8,0,0,2,0,C Murray,1,1,3,9,A,11,2013-08-17,Aberdeen,SC0,4,2,1,3,A,7,Aberdeen_Celtic_2013
13,3,Dundee United,13,1,1,1,0,C Allan,1,1,2,11,D,10,2013-08-17,Hibernian,SC0,2,4,6,8,A,7,Hibernian_Dundee United_2013
14,2,Motherwell,9,2,0,0,2,I Brines,0,0,1,9,H,13,2013-08-17,Inverness C,SC0,3,4,2,13,H,6,Inverness C_Motherwell_2013
15,0,Ross County,9,4,0,0,2,B Colvin,0,0,4,19,H,2,2013-08-17,St Johnstone,SC0,0,6,5,17,H,4,St Johnstone_Ross County_2013
16,1,Kilmarnock,11,1,1,1,0,J Beaton,0,0,0,12,D,7,2013-08-17,St Mirren,SC0,3,5,4,12,D,3,St Mirren_Kilmarnock_2013
17,1,Inverness C,9,2,0,2,1,C Thomson,0,2,1,8,D,7,2013-08-24,Celtic,SC0,3,7,11,21,A,3,Celtic_Inverness C_2013
18,2,St Johnstone,12,4,0,0,3,B Madden,0,0,2,8,H,4,2013-08-24,Dundee United,SC0,1,6,10,10,H,6,Dundee United_St Johnstone_2013
19,1,Aberdeen,13,2,0,1,1,A Muir,1,0,2,15,H,11,2013-08-24,Hearts,SC0,3,4,5,10,H,6,Hearts_Aberdeen_2013
20,1,Hibernian,7,1,0,2,1,K Clancy,0,0,2,7,A,4,2013-08-24,Kilmarnock,SC0,4,3,6,8,H,3,Kilmarnock_Hibernian_2013
21,3,Partick,11,1,0,0,1,E Norris,0,0,3,7,H,9,2013-08-24,Motherwell,SC0,4,5,5,16,H,6,Motherwell_Partick_2013
22,1,St Mirren,18,3,0,0,2,C Murray,0,0,1,8,H,12,2013-08-24,Ross County,SC0,5,8,4,13,H,6,Ross County_St Mirren_2013
23,1,St Johnstone,14,0,0,0,0,S McLean,0,0,2,9,D,8,2013-08-31,Aberdeen,SC0,3,5,12,17,D,6,Aberdeen_St Johnstone_2013
24,1,Celtic,11,0,0,1,0,C Allan,0,0,1,12,A,10,2013-08-31,Dundee United,SC0,2,2,3,3,D,5,Dundee United_Celtic_2013
