,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Hearts,9,4,0,1,1,K Clancy,0,0,3,21,H,4,2017-08-05,Celtic,SC0,3,7,9,17,H,5,Celtic_Hearts_2017
1,1,Ross County,14,1,0,2,0,W Collum,0,1,2,8,A,14,2017-08-05,Dundee,SC0,5,6,15,13,A,5,Dundee_Ross County_2017
2,2,Partick,13,3,0,1,2,N Walsh,0,1,3,19,H,6,2017-08-05,Hibernian,SC0,3,6,3,12,H,4,Hibernian_Partick_2017
3,1,St Johnstone,12,1,0,2,0,S McLean,0,1,4,16,A,8,2017-08-05,Kilmarnock,SC0,2,4,1,12,A,10,Kilmarnock_St Johnstone_2017
4,1,Hamilton,10,2,1,0,1,E Anderson,0,0,3,17,H,5,2017-08-06,Aberdeen,SC0,3,7,3,17,H,2,Aberdeen_Hamilton_2017
5,4,Rangers,17,1,0,2,1,B Madden,0,1,2,17,A,15,2017-08-06,Motherwell,SC0,3,2,7,10,D,5,Motherwell_Rangers_2017
6,1,Celtic,9,0,0,1,0,A Dallas,0,1,1,6,A,17,2017-08-11,Partick,SC0,6,1,3,3,A,11,Partick_Celtic_2017
7,1,Dundee,13,3,0,0,2,B Madden,0,0,3,19,H,11,2017-08-12,Hamilton,SC0,4,7,5,13,H,7,Hamilton_Dundee_2017
8,3,Hearts,23,0,1,1,0,S Finnie,1,1,2,17,A,9,2017-08-12,Kilmarnock,SC0,4,3,4,8,A,5,Kilmarnock_Hearts_2017
9,6,Hibernian,15,2,0,3,1,J Beaton,1,2,3,14,A,13,2017-08-12,Rangers,SC0,4,2,6,12,A,5,Rangers_Hibernian_2017
10,3,Aberdeen,21,1,0,2,1,D Beaton,0,1,1,14,A,13,2017-08-12,Ross County,SC0,7,3,2,5,D,6,Ross County_Aberdeen_2017
11,1,Motherwell,9,4,3,1,2,C Thomson,0,1,0,13,H,11,2017-08-12,St Johnstone,SC0,3,7,7,9,H,6,St Johnstone_Motherwell_2017
12,3,Dundee,11,2,0,1,1,K Clancy,0,0,1,15,H,9,2017-08-19,Aberdeen,SC0,1,6,4,10,H,6,Aberdeen_Dundee_2017
13,0,Hamilton,11,1,0,3,0,S McLean,0,0,2,12,A,18,2017-08-19,Hibernian,SC0,8,9,9,15,D,7,Hibernian_Hamilton_2017
14,2,Celtic,15,0,0,2,0,N Walsh,0,1,0,6,A,15,2017-08-19,Kilmarnock,SC0,6,0,5,3,A,5,Kilmarnock_Celtic_2017
15,2,Ross County,14,2,1,0,0,A Muir,0,0,2,10,H,11,2017-08-19,Motherwell,SC0,3,3,1,7,D,3,Motherwell_Ross County_2017
16,2,Hearts,11,0,0,0,0,W Collum,0,0,1,7,D,7,2017-08-19,Rangers,SC0,0,2,13,10,D,2,Rangers_Hearts_2017
17,0,Partick,3,1,0,0,1,B Cook,0,0,2,15,H,6,2017-08-19,St Johnstone,SC0,3,3,3,7,H,2,St Johnstone_Partick_2017
18,2,St Johnstone,7,1,0,1,0,W Collum,0,1,3,8,D,7,2017-08-26,Celtic,SC0,3,11,12,31,A,1,Celtic_St Johnstone_2017
19,3,Hamilton,9,2,0,2,1,A Dallas,0,0,1,11,D,14,2017-08-26,Kilmarnock,SC0,6,2,1,6,H,4,Kilmarnock_Hamilton_2017
20,2,Hearts,14,2,0,1,2,J Beaton,0,1,3,20,H,11,2017-08-26,Motherwell,SC0,5,3,5,8,H,3,Motherwell_Hearts_2017
21,1,Aberdeen,12,3,0,4,2,B Madden,1,2,0,9,A,16,2017-08-26,Partick,SC0,8,3,5,5,D,9,Partick_Aberdeen_2017
22,2,Hibernian,13,1,0,1,1,D Robertson,0,1,2,11,D,16,2017-08-27,Dundee,SC0,9,3,1,5,D,15,Dundee_Hibernian_2017
23,2,Rangers,17,1,0,3,0,C Thomson,0,2,0,17,A,14,2017-08-27,Ross County,SC0,3,2,5,8,A,6,Ross County_Rangers_2017
24,1,Celtic,10,1,0,4,0,D Robertson,0,3,0,4,A,15,2017-09-08,Hamilton,SC0,6,4,3,5,A,15,Hamilton_Celtic_2017
25,3,Aberdeen,20,0,0,0,0,C Thomson,0,0,1,11,D,11,2017-09-09,Hearts,SC0,4,9,10,18,D,2,Hearts_Aberdeen_2017
26,3,Kilmarnock,11,2,0,0,0,B Madden,0,0,1,9,H,5,2017-09-09,Motherwell,SC0,2,8,6,15,D,5,Motherwell_Kilmarnock_2017
27,1,Dundee,6,4,0,1,1,A Dallas,0,0,2,9,H,7,2017-09-09,Rangers,SC0,1,10,10,19,H,2,Rangers_Dundee_2017
28,3,Partick,14,1,0,1,0,J Beaton,0,1,1,13,D,9,2017-09-09,Ross County,SC0,5,6,4,16,A,3,Ross County_Partick_2017
29,3,Hibernian,14,1,0,1,0,N Walsh,0,0,1,9,D,15,2017-09-09,St Johnstone,SC0,2,1,2,5,D,13,St Johnstone_Hibernian_2017
30,5,Rangers,10,2,0,2,0,W Collum,1,1,0,6,D,17,2017-09-15,Partick,SC0,4,2,3,5,A,4,Partick_Rangers_2017
31,2,Kilmarnock,10,1,0,1,1,S Finnie,0,0,3,13,D,10,2017-09-16,Aberdeen,SC0,5,5,5,15,H,4,Aberdeen_Kilmarnock_2017
32,0,Ross County,10,4,0,0,2,S McLean,0,0,1,9,H,7,2017-09-16,Celtic,SC0,5,9,7,30,H,3,Celtic_Ross County_2017
33,0,St Johnstone,20,3,0,2,1,A Muir,1,0,2,18,H,10,2017-09-16,Dundee,SC0,6,7,1,15,H,6,Dundee_St Johnstone_2017
34,2,Hearts,11,1,0,2,1,B Madden,0,2,1,11,A,9,2017-09-16,Hamilton,SC0,6,2,7,7,A,2,Hamilton_Hearts_2017
35,1,Motherwell,6,2,0,2,1,B Cook,0,0,4,15,D,8,2017-09-16,Hibernian,SC0,4,5,2,10,H,5,Hibernian_Motherwell_2017
36,2,Dundee,14,1,0,1,0,B Madden,0,1,2,23,D,7,2017-09-23,Kilmarnock,SC0,3,7,6,11,A,9,Kilmarnock_Dundee_2017
37,1,Hearts,12,1,0,1,1,D Robertson,0,0,2,12,D,13,2017-09-23,Partick,SC0,4,9,3,15,H,6,Partick_Hearts_2017
38,2,Celtic,12,0,0,2,0,C Thomson,0,0,1,11,A,18,2017-09-23,Rangers,SC0,7,1,2,6,D,11,Rangers_Celtic_2017
39,2,Hibernian,14,0,0,1,0,A Dallas,0,1,1,9,A,15,2017-09-23,Ross County,SC0,7,3,6,8,A,8,Ross County_Hibernian_2017
40,1,Hamilton,7,2,1,1,0,W Collum,0,1,1,17,H,16,2017-09-23,St Johnstone,SC0,6,2,5,8,A,7,St Johnstone_Hamilton_2017
41,2,Aberdeen,12,0,0,1,0,N Walsh,0,0,2,12,A,8,2017-09-24,Motherwell,SC0,3,2,8,9,D,4,Motherwell_Aberdeen_2017
42,1,Rangers,14,1,1,4,1,A Dallas,0,3,1,16,A,5,2017-09-29,Hamilton,SC0,5,9,7,13,A,3,Hamilton_Rangers_2017
43,2,St Johnstone,14,3,0,0,2,J Beaton,0,0,1,12,H,4,2017-09-30,Aberdeen,SC0,0,7,8,13,H,1,Aberdeen_St Johnstone_2017
44,3,Hibernian,11,2,0,2,1,W Collum,0,0,2,14,D,15,2017-09-30,Celtic,SC0,7,5,3,13,H,6,Celtic_Hibernian_2017
45,3,Hearts,15,2,0,1,1,S McLean,0,0,1,12,H,11,2017-09-30,Dundee,SC0,4,6,6,9,H,10,Dundee_Hearts_2017
46,0,Ross County,10,0,0,2,0,C Thomson,0,2,0,8,A,9,2017-09-30,Kilmarnock,SC0,6,1,3,9,A,10,Kilmarnock_Ross County_2017
47,0,Partick,8,3,0,0,1,G Aitken,0,0,4,10,H,4,2017-09-30,Motherwell,SC0,0,7,10,16,H,3,Motherwell_Partick_2017
48,1,Rangers,11,0,0,3,0,D Robertson,1,1,3,12,A,15,2017-10-13,St Johnstone,SC0,5,2,16,5,A,2,St Johnstone_Rangers_2017
49,0,Dundee,10,1,0,0,0,A Dallas,0,0,3,17,H,11,2017-10-14,Celtic,SC0,4,9,5,19,D,4,Celtic_Dundee_2017
