,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
53,5,Aberdeen,14,3,0,0,1,K Clancy,0,0,2,13,H,8,2014-10-17,Hamilton,SC0,3,3,5,6,H,4,Hamilton_Aberdeen_2014
54,2,Partick,7,1,1,0,0,S McLean,0,0,3,11,H,12,2014-10-18,Dundee United,SC0,4,6,4,10,D,7,Dundee United_Partick_2014
55,1,Dundee,8,1,0,3,0,B Colvin,0,2,2,10,A,10,2014-10-18,Motherwell,SC0,7,10,10,12,A,4,Motherwell_Dundee_2014
56,0,Celtic,13,0,0,5,0,B Madden,0,4,0,9,A,12,2014-10-18,Ross County,SC0,6,0,2,5,A,10,Ross County_Celtic_2014
57,3,Kilmarnock,13,1,0,2,1,C Thomson,0,2,2,15,A,9,2014-10-18,St Johnstone,SC0,7,4,6,10,A,4,St Johnstone_Kilmarnock_2014
58,4,Inverness C,14,0,2,1,0,W Collum,0,1,3,16,A,7,2014-10-18,St Mirren,SC0,4,2,4,9,A,3,St Mirren_Inverness C_2014
59,0,Motherwell,4,1,0,0,1,A Crawford,0,0,2,13,H,4,2014-10-24,Aberdeen,SC0,1,3,2,13,H,6,Aberdeen_Motherwell_2014
60,2,Hamilton,14,2,0,0,0,J Beaton,0,0,2,14,H,10,2014-10-25,Dundee,SC0,2,3,7,8,D,2,Dundee_Hamilton_2014
61,0,Dundee United,8,1,0,0,1,K Clancy,0,0,2,17,H,9,2014-10-25,Inverness C,SC0,1,5,10,20,H,4,Inverness C_Dundee United_2014
62,2,St Johnstone,11,0,0,0,0,C Murray,0,0,2,13,D,9,2014-10-25,Partick,SC0,3,4,7,12,D,4,Partick_St Johnstone_2014
63,0,Ross County,11,2,0,2,1,D Robertson,0,1,1,15,D,7,2014-10-25,St Mirren,SC0,4,8,11,15,D,6,St Mirren_Ross County_2014
64,1,Kilmarnock,14,2,1,0,1,W Collum,0,0,1,8,H,3,2014-10-26,Celtic,SC0,0,10,6,20,H,3,Celtic_Kilmarnock_2014
65,0,Motherwell,5,2,0,1,1,K Clancy,0,1,2,16,H,11,2014-10-31,St Johnstone,SC0,5,5,7,10,D,5,St Johnstone_Motherwell_2014
66,2,Inverness C,11,1,0,0,0,C Thomson,0,0,2,9,H,10,2014-11-01,Celtic,SC0,4,3,7,14,D,8,Celtic_Inverness C_2014
67,1,St Mirren,9,3,0,0,1,A Dallas,0,0,4,11,H,14,2014-11-01,Dundee United,SC0,7,6,5,11,H,7,Dundee United_St Mirren_2014
68,1,Partick,12,3,0,3,2,B Colvin,0,1,3,17,D,7,2014-11-01,Hamilton,SC0,4,8,3,12,H,6,Hamilton_Partick_2014
69,1,Dundee,6,1,0,3,0,G Aitken,0,1,2,11,A,7,2014-11-01,Kilmarnock,SC0,5,3,7,10,A,4,Kilmarnock_Dundee_2014
70,1,Aberdeen,14,0,0,1,0,W Collum,0,0,1,12,A,15,2014-11-03,Ross County,SC0,4,2,2,8,D,6,Ross County_Aberdeen_2014
71,3,Dundee United,10,1,0,0,0,S McLean,0,0,2,6,H,14,2014-11-07,Motherwell,SC0,2,2,2,6,D,7,Motherwell_Dundee United_2014
72,4,St Johnstone,10,1,0,1,1,B Madden,0,0,1,12,D,8,2014-11-08,Dundee,SC0,5,8,10,15,H,9,Dundee_St Johnstone_2014
73,1,Hamilton,10,4,0,2,1,W Collum,0,1,2,13,H,8,2014-11-08,Inverness C,SC0,5,10,7,14,D,2,Inverness C_Hamilton_2014
74,6,Ross County,12,0,0,3,0,S Finnie,0,3,3,12,A,11,2014-11-08,Kilmarnock,SC0,6,5,6,14,A,3,Kilmarnock_Ross County_2014
75,3,Partick,12,0,0,1,0,J Beaton,0,0,3,16,A,8,2014-11-08,St Mirren,SC0,5,1,4,9,D,3,St Mirren_Partick_2014
76,2,Celtic,15,1,1,2,1,A Muir,0,1,2,11,A,9,2014-11-09,Aberdeen,SC0,6,3,5,12,D,5,Aberdeen_Celtic_2014
77,2,Dundee,12,2,0,1,1,K Clancy,0,0,1,12,H,10,2014-11-22,Celtic,SC0,4,6,5,14,H,5,Celtic_Dundee_2014
78,2,Kilmarnock,15,3,0,1,2,J Beaton,0,1,3,11,H,9,2014-11-22,Dundee United,SC0,5,7,6,12,H,6,Dundee United_Kilmarnock_2014
79,2,St Mirren,10,3,0,0,1,G Aitken,0,0,0,6,H,6,2014-11-22,Hamilton,SC0,1,8,8,17,H,4,Hamilton_St Mirren_2014
80,2,Motherwell,11,3,0,1,1,B Madden,0,1,2,14,H,4,2014-11-22,Inverness C,SC0,1,8,7,20,D,1,Inverness C_Motherwell_2014
81,3,Ross County,12,2,0,1,1,S McLean,0,0,3,9,H,13,2014-11-22,St Johnstone,SC0,2,4,9,4,H,9,St Johnstone_Ross County_2014
82,1,Aberdeen,8,0,0,1,0,W Collum,0,1,1,15,A,11,2014-11-23,Partick,SC0,7,0,3,6,A,6,Partick_Aberdeen_2014
83,0,Partick,4,1,0,0,0,B Colvin,0,0,0,7,H,6,2014-12-03,Celtic,SC0,3,8,9,21,D,2,Celtic_Partick_2014
84,1,Dundee United,10,2,0,3,0,B Madden,1,1,1,13,A,12,2014-12-05,Ross County,SC0,6,7,8,9,A,4,Ross County_Dundee United_2014
85,1,Hamilton,6,3,1,0,1,B Colvin,0,0,4,13,H,6,2014-12-06,Aberdeen,SC0,3,6,9,13,H,1,Aberdeen_Hamilton_2014
86,2,Inverness C,13,1,0,2,1,W Collum,0,0,1,12,A,11,2014-12-06,Dundee,SC0,4,1,2,7,H,8,Dundee_Inverness C_2014
87,1,Celtic,10,0,0,1,0,C Murray,1,1,1,9,A,20,2014-12-06,Motherwell,SC0,6,1,1,7,A,10,Motherwell_Celtic_2014
88,2,Kilmarnock,15,1,0,1,1,S McLean,0,1,1,11,D,4,2014-12-06,Partick,SC0,2,1,5,6,D,3,Partick_Kilmarnock_2014
89,4,St Johnstone,15,0,0,1,0,K Clancy,0,1,4,10,A,13,2014-12-06,St Mirren,SC0,5,9,3,13,A,6,St Mirren_St Johnstone_2014
90,1,Aberdeen,8,0,0,2,0,A Crawford,0,2,1,9,A,11,2014-12-13,Dundee United,SC0,4,1,4,7,A,7,Dundee United_Aberdeen_2014
91,3,Dundee,16,2,1,1,2,A Muir,0,0,3,17,H,6,2014-12-13,Hamilton,SC0,4,4,4,9,H,3,Hamilton_Dundee_2014
92,0,Partick,12,0,0,4,0,J Beaton,0,2,1,6,A,13,2014-12-13,Inverness C,SC0,8,4,7,6,A,5,Inverness C_Partick_2014
93,2,St Johnstone,9,0,0,1,0,D Robertson,0,0,1,17,A,10,2014-12-13,Kilmarnock,SC0,4,5,4,12,D,5,Kilmarnock_St Johnstone_2014
94,0,Ross County,8,2,0,2,0,W Collum,0,1,0,13,D,20,2014-12-13,Motherwell,SC0,8,3,1,6,A,11,Motherwell_Ross County_2014
95,0,St Mirren,14,4,0,1,3,C Thomson,0,1,0,8,H,4,2014-12-14,Celtic,SC0,1,13,8,22,H,2,Celtic_St Mirren_2014
96,1,Kilmarnock,12,1,0,0,0,A Dallas,0,0,2,7,H,8,2014-12-20,Aberdeen,SC0,3,5,3,18,D,4,Aberdeen_Kilmarnock_2014
97,3,Dundee,15,1,0,1,0,C Thomson,0,0,2,8,D,8,2014-12-20,Partick,SC0,1,3,2,13,D,4,Partick_Dundee_2014
98,0,Hamilton,11,0,0,1,0,J Beaton,0,1,1,12,A,10,2014-12-20,Ross County,SC0,3,2,3,9,A,5,Ross County_Hamilton_2014
99,0,Inverness C,14,1,1,0,0,B Colvin,0,0,3,20,H,10,2014-12-20,St Johnstone,SC0,4,4,8,9,D,2,St Johnstone_Inverness C_2014
100,2,Motherwell,8,0,0,1,0,A Muir,1,0,3,15,A,5,2014-12-20,St Mirren,SC0,2,4,9,10,D,2,St Mirren_Motherwell_2014
101,1,Celtic,10,2,0,1,1,S McLean,0,0,1,9,H,17,2014-12-21,Dundee United,SC0,7,6,6,6,H,5,Dundee United_Celtic_2014
102,1,Ross County,10,0,0,0,0,A Crawford,0,0,4,9,D,3,2014-12-27,Celtic,SC0,1,4,15,14,D,1,Celtic_Ross County_2014
103,1,St Mirren,8,1,0,3,0,D Robertson,1,1,3,13,A,10,2014-12-27,Dundee,SC0,4,6,11,9,A,5,Dundee_St Mirren_2014
104,1,Hamilton,11,1,0,0,0,C Thomson,0,0,1,13,H,15,2014-12-27,Kilmarnock,SC0,7,8,3,10,D,7,Kilmarnock_Hamilton_2014
105,1,Partick,2,1,0,0,1,B Colvin,0,0,2,11,H,1,2014-12-27,Motherwell,SC0,0,2,4,2,H,8,Motherwell_Partick_2014
106,1,Dundee United,10,2,0,1,0,A Muir,0,1,1,8,H,12,2014-12-27,St Johnstone,SC0,3,5,7,8,A,0,St Johnstone_Dundee United_2014
107,1,Aberdeen,13,0,0,1,0,C Murray,0,1,1,10,A,10,2014-12-28,Inverness C,SC0,3,6,7,17,A,5,Inverness C_Aberdeen_2014
108,0,St Johnstone,17,2,0,0,1,C Thomson,0,0,2,9,H,5,2015-01-01,Aberdeen,SC0,3,7,8,16,H,4,Aberdeen_St Johnstone_2014
109,1,Dundee,9,6,0,2,4,K Clancy,0,1,4,13,H,8,2015-01-01,Dundee United,SC0,5,10,4,17,H,4,Dundee United_Dundee_2014
110,0,Motherwell,7,5,0,0,2,A Crawford,0,0,0,4,H,3,2015-01-01,Hamilton,SC0,0,8,5,20,H,4,Hamilton_Motherwell_2014
111,5,Inverness C,19,1,0,3,0,S McLean,0,1,2,15,A,16,2015-01-01,Ross County,SC0,7,1,3,9,A,9,Ross County_Inverness C_2014
112,2,Kilmarnock,17,1,1,2,0,W Collum,1,0,3,19,A,9,2015-01-01,St Mirren,SC0,5,1,5,8,D,3,St Mirren_Kilmarnock_2014
113,2,Ross County,10,1,1,1,0,C Thomson,0,0,2,14,D,4,2015-01-04,Dundee,SC0,2,3,6,17,D,4,Dundee_Ross County_2014
114,1,St Mirren,12,1,0,0,0,B Madden,0,0,1,10,H,7,2015-01-04,Inverness C,SC0,2,5,6,16,D,3,Inverness C_St Mirren_2014
115,1,Aberdeen,9,0,0,2,0,W Collum,1,1,0,4,A,14,2015-01-04,Motherwell,SC0,5,2,3,7,A,7,Motherwell_Aberdeen_2014
116,4,Dundee United,13,2,0,2,2,J Beaton,0,1,3,10,D,9,2015-01-04,Partick,SC0,3,7,6,11,H,2,Partick_Dundee United_2014
117,2,Hamilton,13,0,0,1,0,A Dallas,1,1,2,14,A,14,2015-01-04,St Johnstone,SC0,5,2,8,5,A,5,St Johnstone_Hamilton_2014
118,2,Celtic,8,0,0,2,0,K Clancy,0,1,2,7,A,19,2015-01-05,Kilmarnock,SC0,5,2,4,6,A,9,Kilmarnock_Celtic_2014
119,0,Motherwell,4,4,1,1,3,S Finnie,0,1,3,14,H,3,2015-01-10,Dundee,SC0,1,10,11,21,H,6,Dundee_Motherwell_2014
120,3,Inverness C,9,1,1,2,0,D Robertson,0,0,1,6,A,7,2015-01-10,Kilmarnock,SC0,4,1,6,6,D,7,Kilmarnock_Inverness C_2014
121,1,Aberdeen,8,0,0,2,0,S McLean,0,2,0,8,A,10,2015-01-10,St Mirren,SC0,6,4,5,15,A,6,St Mirren_Aberdeen_2014
122,2,Dundee United,24,2,0,3,0,B Madden,0,1,3,11,A,15,2015-01-12,Hamilton,SC0,6,5,4,10,A,5,Hamilton_Dundee United_2014
123,0,Dundee,10,3,0,3,1,A Muir,0,2,2,6,D,7,2015-01-17,Aberdeen,SC0,7,7,9,15,A,1,Aberdeen_Dundee_2014
124,2,Celtic,11,0,0,2,0,S McLean,0,1,2,9,A,16,2015-01-17,Hamilton,SC0,7,3,6,12,A,6,Hamilton_Celtic_2014
125,2,St Mirren,5,1,1,2,0,B Colvin,0,1,0,10,A,10,2015-01-17,Ross County,SC0,3,7,11,12,A,2,Ross County_St Mirren_2014
126,1,Partick,9,2,0,0,1,G Aitken,0,0,1,11,H,4,2015-01-17,St Johnstone,SC0,2,2,3,5,H,4,St Johnstone_Partick_2014
127,0,St Johnstone,7,2,0,0,2,K Clancy,0,0,4,12,H,2,2015-01-20,Inverness C,SC0,0,9,2,14,H,8,Inverness C_St Johnstone_2014
128,0,Motherwell,2,4,0,0,2,B Madden,0,0,1,4,H,2,2015-01-21,Celtic,SC0,0,7,5,17,H,2,Celtic_Motherwell_2014
129,1,Kilmarnock,7,1,0,0,1,A Dallas,0,0,5,14,H,5,2015-01-21,Dundee,SC0,4,2,2,8,H,4,Dundee_Kilmarnock_2014
130,1,Hamilton,5,5,0,0,2,C Thomson,0,0,2,8,H,8,2015-01-21,Partick,SC0,1,8,9,12,H,4,Partick_Hamilton_2014
131,1,Dundee United,11,1,0,1,1,J Beaton,0,1,2,8,D,11,2015-01-21,St Mirren,SC0,3,6,11,13,D,8,St Mirren_Dundee United_2014
132,4,Aberdeen,12,1,0,1,1,B Madden,0,0,3,16,D,18,2015-01-23,St Johnstone,SC0,5,5,2,15,H,5,St Johnstone_Aberdeen_2014
133,1,Motherwell,9,3,0,1,0,C Thomson,0,0,0,9,H,6,2015-01-24,Dundee United,SC0,3,10,13,14,D,0,Dundee United_Motherwell_2014
134,1,Inverness C,19,0,0,2,0,B Colvin,0,0,2,5,A,8,2015-01-24,Hamilton,SC0,7,2,6,3,D,4,Hamilton_Inverness C_2014
135,0,Partick,7,2,0,2,1,W Collum,0,1,0,15,D,12,2015-01-24,Kilmarnock,SC0,6,2,10,7,D,3,Kilmarnock_Partick_2014
136,1,Celtic,5,0,0,1,0,K Clancy,0,0,3,23,A,15,2015-01-24,Ross County,SC0,2,3,4,11,D,4,Ross County_Celtic_2014
137,1,Dundee,9,1,0,2,1,S McLean,1,0,2,13,A,12,2015-01-24,St Mirren,SC0,7,3,8,8,H,4,St Mirren_Dundee_2014
138,2,St Mirren,13,0,0,1,0,K Clancy,0,1,2,8,A,5,2015-01-30,Partick,SC0,2,5,6,10,A,3,Partick_St Mirren_2014
139,2,Hamilton,10,1,1,1,0,A Crawford,0,0,4,17,D,8,2015-01-31,Dundee,SC0,3,3,9,11,D,7,Dundee_Hamilton_2014
140,3,Ross County,16,1,0,1,1,J Beaton,0,0,2,12,D,11,2015-01-31,Inverness C,SC0,1,5,10,13,H,2,Inverness C_Ross County_2014
141,0,St Johnstone,10,1,0,1,0,W Collum,1,1,0,11,D,8,2015-01-31,Motherwell,SC0,3,3,2,3,A,6,Motherwell_St Johnstone_2014
142,2,Ross County,12,4,0,0,1,C Thomson,0,0,2,12,H,3,2015-02-07,Aberdeen,SC0,3,9,3,14,H,2,Aberdeen_Ross County_2014
143,2,Kilmarnock,16,0,0,0,0,A Muir,0,0,2,10,D,7,2015-02-07,Hamilton,SC0,4,6,1,16,D,2,Hamilton_Kilmarnock_2014
144,0,Celtic,9,0,0,3,0,A Crawford,0,2,0,14,A,12,2015-02-11,Partick,SC0,6,3,3,9,A,5,Partick_Celtic_2014
145,1,Partick,12,1,0,0,0,C Thomson,0,0,3,17,H,7,2015-02-14,Dundee,SC0,0,2,4,8,D,10,Dundee_Partick_2014
146,3,Dundee United,9,3,0,2,1,S Finnie,0,2,2,14,H,5,2015-02-14,Kilmarnock,SC0,2,6,3,10,A,5,Kilmarnock_Dundee United_2014
147,4,Motherwell,13,3,0,2,1,C Murray,0,0,1,15,H,7,2015-02-14,Ross County,SC0,6,7,8,11,H,7,Ross County_Motherwell_2014
148,2,Celtic,8,1,0,2,0,K Clancy,0,1,2,17,A,19,2015-02-14,St Johnstone,SC0,8,7,5,9,A,9,St Johnstone_Celtic_2014
149,0,Inverness C,12,1,0,2,0,B Madden,0,1,2,17,A,14,2015-02-14,St Mirren,SC0,6,3,5,7,A,5,St Mirren_Inverness C_2014
150,0,Aberdeen,8,0,0,3,0,W Collum,1,2,0,10,A,17,2015-02-15,Hamilton,SC0,10,4,5,9,A,11,Hamilton_Aberdeen_2014
151,0,St Mirren,11,3,0,0,1,K Clancy,0,0,0,8,H,8,2015-02-21,Aberdeen,SC0,3,4,4,16,H,1,Aberdeen_St Mirren_2014
152,2,St Johnstone,10,0,0,2,0,W Collum,0,2,0,12,A,5,2015-02-21,Dundee United,SC0,4,0,11,8,A,3,Dundee United_St Johnstone_2014
153,1,Kilmarnock,11,3,0,3,2,S McLean,0,2,3,20,D,7,2015-02-21,Inverness C,SC0,6,5,10,9,D,4,Inverness C_Kilmarnock_2014
154,1,Dundee,17,0,0,1,0,D Robertson,0,1,0,12,A,6,2015-02-21,Motherwell,SC0,4,1,5,4,A,7,Motherwell_Dundee_2014
155,2,Ross County,16,1,0,3,0,S Finnie,0,1,3,11,A,10,2015-02-21,Partick,SC0,6,3,3,13,A,6,Partick_Ross County_2014
156,0,Hamilton,4,4,0,0,0,B Colvin,0,0,2,6,H,1,2015-02-22,Celtic,SC0,0,12,13,22,D,2,Celtic_Hamilton_2014
157,3,Inverness C,17,1,1,1,0,C Murray,1,1,4,16,D,7,2015-02-24,Dundee United,SC0,3,4,2,8,A,2,Dundee United_Inverness C_2014
158,1,Partick,9,0,0,2,0,G Aitken,0,2,0,12,A,8,2015-02-28,Dundee United,SC0,3,1,5,4,A,2,Dundee United_Partick_2014
159,1,Inverness C,12,2,0,1,0,A Muir,1,0,3,11,H,10,2015-02-28,Motherwell,SC0,1,4,8,14,D,4,Motherwell_Inverness C_2014
160,2,Dundee,14,1,0,0,0,A Dallas,0,0,1,11,H,5,2015-02-28,Ross County,SC0,0,5,4,11,D,1,Ross County_Dundee_2014
161,4,Kilmarnock,7,0,0,0,0,E Anderson,0,0,2,15,D,9,2015-02-28,St Johnstone,SC0,6,5,12,7,D,2,St Johnstone_Kilmarnock_2014
162,1,Hamilton,11,1,0,0,0,A Crawford,0,0,2,10,H,7,2015-02-28,St Mirren,SC0,1,5,10,11,D,5,St Mirren_Hamilton_2014
163,2,Aberdeen,14,4,0,0,1,J Beaton,0,0,3,10,H,10,2015-03-01,Celtic,SC0,5,8,4,10,H,8,Celtic_Aberdeen_2014
164,1,St Johnstone,10,0,0,1,0,C Murray,0,0,2,9,A,6,2015-03-04,Celtic,SC0,3,7,7,13,D,7,Celtic_St Johnstone_2014
165,1,Kilmarnock,13,1,1,1,1,J Beaton,0,1,1,13,D,7,2015-03-07,Motherwell,SC0,3,8,11,17,D,3,Motherwell_Kilmarnock_2014
166,1,Partick,5,1,1,0,1,A Muir,0,0,4,14,H,15,2015-03-07,Ross County,SC0,4,4,2,7,H,5,Ross County_Partick_2014
167,0,Motherwell,5,2,0,1,0,A Crawford,0,1,3,16,H,7,2015-03-13,Aberdeen,SC0,4,5,7,14,A,2,Aberdeen_Motherwell_2014
168,1,Ross County,9,2,0,2,2,C Thomson,0,1,3,13,D,6,2015-03-14,Hamilton,SC0,3,4,3,9,H,4,Hamilton_Ross County_2014
