,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,1,Kilmarnock,8,4,0,1,2,I Brines,0,0,1,15,H,8,2006-07-29,Celtic,SC0,5,9,4,18,H,3,Celtic_Kilmarnock_2006
1,3,Falkirk,10,1,0,2,1,C Richmond,0,1,3,10,A,15,2006-07-29,Dundee United,SC0,5,6,9,10,D,6,Dundee United_Falkirk_2006
2,5,Hearts,24,1,0,2,0,B Winter,1,1,3,12,A,10,2006-07-29,Dunfermline,SC0,5,4,9,9,A,4,Dunfermline_Hearts_2006
3,0,Aberdeen,10,1,0,1,1,S Dougal,0,1,0,16,D,4,2006-07-29,Hibernian,SC0,3,9,5,18,D,3,Hibernian_Aberdeen_2006
4,1,St Mirren,17,1,0,2,0,A Freeland,0,0,1,8,A,10,2006-07-29,Inverness C,SC0,4,4,4,7,D,1,Inverness C_St Mirren_2006
5,2,Rangers,10,1,0,2,0,J Underhill,0,1,1,10,A,13,2006-07-30,Motherwell,SC0,5,1,2,3,A,8,Motherwell_Rangers_2006
6,3,Inverness C,13,1,0,1,1,C Murray,0,0,3,14,D,7,2006-08-05,Aberdeen,SC0,3,3,0,5,H,6,Aberdeen_Inverness C_2006
7,0,Dunfermline,10,1,0,0,1,C Thomson,0,0,0,12,H,4,2006-08-05,Falkirk,SC0,1,3,3,12,H,2,Falkirk_Dunfermline_2006
8,2,Hibernian,18,2,0,1,0,M McCurry,0,1,2,22,H,10,2006-08-05,Kilmarnock,SC0,6,3,3,5,A,9,Kilmarnock_Hibernian_2006
9,0,Dundee United,7,2,0,2,0,D McDonald,0,1,2,15,D,6,2006-08-05,Rangers,SC0,5,17,11,27,A,4,Rangers_Dundee United_2006
10,3,Motherwell,17,2,0,0,1,E Smith,0,0,1,19,H,11,2006-08-05,St Mirren,SC0,5,4,4,7,H,4,St Mirren_Motherwell_2006
11,1,Celtic,11,2,0,1,0,S Dougal,0,0,2,19,H,9,2006-08-06,Hearts,SC0,4,6,4,13,D,1,Hearts_Celtic_2006
12,1,St Mirren,14,2,0,0,1,B Winter,0,0,1,9,H,5,2006-08-12,Celtic,SC0,1,9,6,17,H,1,Celtic_St Mirren_2006
13,0,Falkirk,13,0,0,0,0,J Underhill,0,0,3,9,D,9,2006-08-12,Hearts,SC0,5,11,10,17,D,7,Hearts_Falkirk_2006
14,4,Hibernian,21,0,0,0,0,I Brines,0,0,3,13,D,10,2006-08-12,Inverness C,SC0,3,3,7,8,D,7,Inverness C_Hibernian_2006
15,1,Dundee United,11,0,1,0,0,S Dougal,0,0,3,10,D,8,2006-08-12,Kilmarnock,SC0,1,8,4,15,D,3,Kilmarnock_Dundee United_2006
16,2,Aberdeen,12,0,0,2,0,S Conroy,0,1,1,11,A,7,2006-08-12,Motherwell,SC0,4,3,6,11,A,2,Motherwell_Aberdeen_2006
17,2,Rangers,11,1,0,1,0,C Richmond,0,0,0,11,D,14,2006-08-13,Dunfermline,SC0,7,2,2,6,D,5,Dunfermline_Rangers_2006
18,0,Dunfermline,10,0,0,0,0,M Tumilty,0,0,4,11,D,5,2006-08-19,Dundee United,SC0,1,3,6,9,D,4,Dundee United_Dunfermline_2006
19,0,Kilmarnock,6,1,0,2,1,C Murray,0,1,1,16,A,5,2006-08-19,Falkirk,SC0,4,8,11,17,D,8,Falkirk_Kilmarnock_2006
20,0,Motherwell,14,3,0,1,1,D McDonald,0,0,1,13,H,5,2006-08-19,Hibernian,SC0,2,7,8,13,H,2,Hibernian_Motherwell_2006
21,1,Hearts,17,2,1,0,0,K Clark,0,0,4,19,H,5,2006-08-19,Rangers,SC0,2,10,7,17,D,8,Rangers_Hearts_2006
22,1,Aberdeen,6,1,0,1,0,M McCurry,0,1,1,11,D,6,2006-08-19,St Mirren,SC0,3,3,6,13,A,3,St Mirren_Aberdeen_2006
23,4,Celtic,15,1,0,1,0,C Thomson,0,1,0,5,D,10,2006-08-20,Inverness C,SC0,5,4,5,9,A,6,Inverness C_Celtic_2006
24,3,Dunfermline,10,1,0,0,0,E Smith,0,0,4,15,H,3,2006-08-26,Aberdeen,SC0,2,6,7,9,D,3,Aberdeen_Dunfermline_2006
25,1,Hibernian,14,2,0,1,0,C Richmond,0,1,2,16,H,8,2006-08-26,Celtic,SC0,3,7,5,12,A,3,Celtic_Hibernian_2006
26,0,Motherwell,17,0,0,1,0,C MacKay,1,0,2,19,A,10,2006-08-26,Falkirk,SC0,2,2,9,4,D,5,Falkirk_Motherwell_2006
27,0,Inverness C,12,4,0,1,2,S Conroy,0,1,0,17,H,15,2006-08-26,Hearts,SC0,7,9,3,14,H,11,Hearts_Inverness C_2006
28,1,Dundee United,9,1,1,3,0,I Brines,0,2,3,13,A,13,2006-08-26,St Mirren,SC0,6,3,8,14,A,3,St Mirren_Dundee United_2006
29,1,Rangers,14,2,0,2,0,A Freeland,0,1,0,15,D,19,2006-08-27,Kilmarnock,SC0,11,4,5,6,A,8,Kilmarnock_Rangers_2006
30,2,Celtic,10,0,0,1,0,M McCurry,0,0,3,12,A,8,2006-09-09,Aberdeen,SC0,5,2,4,2,D,4,Aberdeen_Celtic_2006
31,3,Kilmarnock,18,3,0,2,1,K Clark,0,1,0,14,H,6,2006-09-09,Dunfermline,SC0,3,5,5,8,D,5,Dunfermline_Kilmarnock_2006
32,1,St Mirren,11,0,0,1,0,D McDonald,0,0,4,23,A,9,2006-09-09,Hearts,SC0,3,5,11,14,D,2,Hearts_St Mirren_2006
33,2,Inverness C,15,1,0,4,0,W Collum,0,1,2,20,A,7,2006-09-09,Motherwell,SC0,5,5,4,9,A,6,Motherwell_Inverness C_2006
34,1,Falkirk,9,4,0,0,2,S Dougal,0,0,3,14,H,9,2006-09-09,Rangers,SC0,1,7,5,16,H,3,Rangers_Falkirk_2006
35,2,Hibernian,13,0,0,3,0,C Thomson,0,0,2,14,A,19,2006-09-10,Dundee United,SC0,13,3,3,11,D,11,Dundee United_Hibernian_2006
36,0,Dunfermline,3,1,0,0,1,E Smith,0,0,0,14,H,6,2006-09-16,Celtic,SC0,2,11,9,21,H,2,Celtic_Dunfermline_2006
37,2,Aberdeen,12,0,0,2,0,B Winter,0,0,0,9,A,10,2006-09-16,Falkirk,SC0,3,2,6,10,D,3,Falkirk_Aberdeen_2006
38,1,Dundee United,15,0,0,0,0,K Clark,0,0,1,15,D,6,2006-09-16,Inverness C,SC0,3,7,4,14,D,4,Inverness C_Dundee United_2006
39,2,Kilmarnock,15,0,0,1,0,C Murray,0,0,3,15,A,9,2006-09-16,St Mirren,SC0,3,3,5,6,D,6,St Mirren_Kilmarnock_2006
40,3,Rangers,13,2,1,1,1,J Underhill,1,0,4,21,H,7,2006-09-17,Hibernian,SC0,2,7,5,11,H,2,Hibernian_Rangers_2006
41,2,Hearts,13,0,0,1,0,I Brines,0,0,1,15,A,8,2006-09-17,Motherwell,SC0,2,4,5,8,D,2,Motherwell_Hearts_2006
42,1,Rangers,17,2,0,0,1,D McDonald,0,0,2,11,H,7,2006-09-23,Celtic,SC0,2,7,8,10,H,3,Celtic_Rangers_2006
43,1,Motherwell,7,1,0,1,0,S Conroy,0,0,1,8,D,6,2006-09-23,Dundee United,SC0,1,6,9,13,D,2,Dundee United_Motherwell_2006
44,2,St Mirren,14,2,0,1,0,C MacKay,0,1,1,14,H,8,2006-09-23,Dunfermline,SC0,3,6,2,11,A,4,Dunfermline_St Mirren_2006
45,3,Falkirk,21,0,1,1,0,A Freeland,1,1,3,17,A,10,2006-09-23,Hibernian,SC0,6,4,11,9,A,3,Hibernian_Falkirk_2006
46,0,Inverness C,8,1,0,1,1,M McCurry,0,1,3,14,D,10,2006-09-23,Kilmarnock,SC0,5,5,8,9,D,11,Kilmarnock_Inverness C_2006
47,2,Hearts,15,1,1,3,0,S Dougal,0,0,4,16,A,11,2006-09-24,Aberdeen,SC0,7,5,5,12,D,2,Aberdeen_Hearts_2006
48,1,Dunfermline,6,1,0,0,0,C Murray,0,0,2,12,H,5,2006-09-30,Inverness C,SC0,3,8,4,13,D,6,Inverness C_Dunfermline_2006
49,1,Kilmarnock,15,5,0,0,3,C Thomson,0,0,3,14,H,7,2006-09-30,Motherwell,SC0,1,9,10,14,H,6,Motherwell_Kilmarnock_2006
50,1,Hibernian,17,1,0,0,1,S Dougal,0,0,2,15,H,10,2006-09-30,St Mirren,SC0,1,2,3,4,H,6,St Mirren_Hibernian_2006
51,2,Celtic,12,0,0,1,0,I Brines,0,0,1,12,A,10,2006-10-01,Falkirk,SC0,2,6,6,15,D,6,Falkirk_Celtic_2006
52,0,Dundee United,15,4,0,0,2,E Smith,0,0,1,14,H,11,2006-10-01,Hearts,SC0,3,5,4,12,H,5,Hearts_Dundee United_2006
53,2,Aberdeen,11,1,0,0,0,C Richmond,0,0,2,19,H,4,2006-10-01,Rangers,SC0,2,8,4,18,D,1,Rangers_Aberdeen_2006
54,1,Celtic,12,1,0,4,1,M McCurry,0,1,0,5,A,17,2006-10-14,Dundee United,SC0,10,3,1,10,D,6,Dundee United_Celtic_2006
55,3,St Mirren,13,1,0,1,0,W Collum,0,0,0,8,D,9,2006-10-14,Falkirk,SC0,2,4,4,12,D,5,Falkirk_St Mirren_2006
56,1,Aberdeen,8,1,0,0,0,S Conroy,0,0,2,15,H,8,2006-10-14,Kilmarnock,SC0,2,8,7,17,D,7,Kilmarnock_Aberdeen_2006
57,1,Dunfermline,7,2,0,1,0,D McDonald,0,0,3,18,H,5,2006-10-14,Motherwell,SC0,1,6,7,13,D,6,Motherwell_Dunfermline_2006
58,2,Inverness C,12,0,0,1,0,I Brines,0,0,2,9,A,6,2006-10-14,Rangers,SC0,5,6,8,18,D,0,Rangers_Inverness C_2006
59,5,Hearts,23,2,1,2,2,C Richmond,0,1,4,24,D,9,2006-10-15,Hibernian,SC0,5,5,7,12,H,3,Hibernian_Hearts_2006
60,4,Dundee United,14,3,0,1,1,C Thomson,0,0,1,11,H,2,2006-10-21,Aberdeen,SC0,1,7,10,13,H,4,Aberdeen_Dundee United_2006
61,0,Motherwell,10,2,0,1,1,A Freeland,0,0,0,14,H,9,2006-10-21,Celtic,SC0,2,4,8,8,H,4,Celtic_Motherwell_2006
62,4,Kilmarnock,14,0,0,2,0,K Clark,0,2,3,15,A,9,2006-10-21,Hearts,SC0,4,5,7,9,A,4,Hearts_Kilmarnock_2006
63,2,Falkirk,10,3,0,2,0,S Dougal,0,1,2,7,H,4,2006-10-21,Inverness C,SC0,2,6,5,12,A,3,Inverness C_Falkirk_2006
64,1,Rangers,13,2,0,3,1,C Murray,0,2,1,11,A,7,2006-10-22,St Mirren,SC0,5,3,2,3,A,4,St Mirren_Rangers_2006
65,1,Hibernian,10,0,0,4,0,M McCurry,0,1,0,7,A,16,2006-10-23,Dunfermline,SC0,9,2,3,4,A,6,Dunfermline_Hibernian_2006
66,0,Dundee United,11,5,1,1,2,D McDonald,0,0,3,16,H,10,2006-10-28,Falkirk,SC0,0,4,5,8,H,3,Falkirk_Dundee United_2006
67,2,Dunfermline,19,1,0,1,1,B Winter,0,0,2,17,D,9,2006-10-28,Hearts,SC0,4,7,15,13,H,5,Hearts_Dunfermline_2006
68,0,Motherwell,14,1,0,1,1,C Richmond,0,0,3,16,D,5,2006-10-28,Rangers,SC0,1,13,13,17,H,0,Rangers_Motherwell_2006
69,1,Inverness C,12,1,0,1,0,M Tumilty,0,1,5,19,D,8,2006-10-28,St Mirren,SC0,2,5,9,10,A,2,St Mirren_Inverness C_2006
70,1,Celtic,14,1,0,2,0,J Underhill,0,0,2,11,A,11,2006-10-29,Kilmarnock,SC0,5,3,2,6,D,5,Kilmarnock_Celtic_2006
71,3,Hibernian,20,2,1,1,0,K Clark,0,0,6,19,H,6,2006-10-30,Aberdeen,SC0,4,4,2,10,D,2,Aberdeen_Hibernian_2006
72,1,Hearts,11,2,0,1,0,C Thomson,0,0,2,19,H,11,2006-11-04,Celtic,SC0,3,6,3,12,D,5,Celtic_Hearts_2006
73,4,Falkirk,15,0,0,3,0,I Brines,0,1,2,9,A,10,2006-11-04,Dunfermline,SC0,5,3,5,7,A,4,Dunfermline_Falkirk_2006
74,1,Kilmarnock,17,2,0,2,0,C Richmond,0,0,2,18,D,2,2006-11-04,Hibernian,SC0,1,5,5,7,D,5,Hibernian_Kilmarnock_2006
75,2,St Mirren,13,0,0,0,0,C McKay,0,0,0,10,D,12,2006-11-04,Motherwell,SC0,5,3,4,10,D,7,Motherwell_St Mirren_2006
76,1,Rangers,13,2,0,1,0,K Clarke,0,0,1,15,H,10,2006-11-05,Dundee United,SC0,3,7,8,14,D,4,Dundee United_Rangers_2006
77,1,Aberdeen,16,1,0,1,0,D McDonald,0,0,2,15,D,12,2006-11-06,Inverness C,SC0,4,6,7,9,D,6,Inverness C_Aberdeen_2006
78,0,Motherwell,9,2,0,1,0,C Richmond,0,0,3,8,H,3,2006-11-11,Aberdeen,SC0,1,3,10,10,D,0,Aberdeen_Motherwell_2006
79,2,Kilmarnock,18,1,0,0,0,W Collum,0,0,1,11,H,7,2006-11-11,Dundee United,SC0,1,4,5,11,D,7,Dundee United_Kilmarnock_2006
80,0,Inverness C,6,2,1,0,0,J Underhill,0,0,1,16,H,8,2006-11-11,Hibernian,SC0,6,7,7,12,D,5,Hibernian_Inverness C_2006
81,1,Dunfermline,9,2,0,0,0,S Conroy,0,0,2,17,H,6,2006-11-11,Rangers,SC0,2,8,13,16,D,4,Rangers_Dunfermline_2006
82,2,Celtic,12,1,0,3,0,S Dougal,0,2,0,13,A,11,2006-11-12,St Mirren,SC0,4,3,4,7,A,1,St Mirren_Celtic_2006
83,1,Hearts,10,1,0,1,0,M McCurry,0,0,2,21,D,11,2006-11-13,Falkirk,SC0,5,9,3,11,D,4,Falkirk_Hearts_2006
84,0,St Mirren,9,2,0,0,0,E Smith,0,0,1,12,H,3,2006-11-18,Aberdeen,SC0,2,7,9,9,D,4,Aberdeen_St Mirren_2006
85,0,Inverness C,4,3,0,0,1,K Clarke,0,0,1,16,H,6,2006-11-18,Celtic,SC0,3,8,12,16,H,8,Celtic_Inverness C_2006
86,1,Dundee United,12,2,0,1,0,A Freeland,0,0,0,12,H,9,2006-11-18,Dunfermline,SC0,2,4,4,9,D,6,Dunfermline_Dundee United_2006
87,2,Falkirk,18,2,0,1,0,C Richmond,1,1,5,17,H,12,2006-11-18,Kilmarnock,SC0,5,1,6,3,A,8,Kilmarnock_Falkirk_2006
88,2,Hibernian,13,1,0,6,0,I Brines,0,4,1,16,A,18,2006-11-18,Motherwell,SC0,10,4,8,12,A,5,Motherwell_Hibernian_2006
89,2,Rangers,14,0,0,1,0,D McDonald,0,0,5,12,A,8,2006-11-19,Hearts,SC0,3,2,7,9,D,10,Hearts_Rangers_2006
90,2,Aberdeen,16,0,0,3,0,M Tumilty,0,0,0,13,A,7,2006-11-25,Dunfermline,SC0,6,3,3,12,D,5,Dunfermline_Aberdeen_2006
91,2,Hearts,14,0,0,0,0,I Brines,0,0,2,15,D,8,2006-11-25,Inverness C,SC0,4,2,4,10,D,4,Inverness C_Hearts_2006
92,4,Falkirk,18,4,1,2,1,C Thomson,0,1,5,10,H,6,2006-11-25,Motherwell,SC0,3,2,2,9,D,5,Motherwell_Falkirk_2006
93,1,St Mirren,14,1,0,0,0,B Winter,0,0,1,10,H,7,2006-11-26,Dundee United,SC0,4,4,6,8,D,6,Dundee United_St Mirren_2006
94,4,Celtic,15,2,0,2,1,M McCurry,0,0,3,15,D,6,2006-11-26,Hibernian,SC0,6,6,7,12,H,7,Hibernian_Celtic_2006
95,0,Kilmarnock,12,3,0,0,2,K Clarke,0,0,0,13,H,3,2006-11-26,Rangers,SC0,0,13,6,20,H,5,Rangers_Kilmarnock_2006
96,1,Aberdeen,7,1,0,0,0,D McDonald,0,0,1,12,H,3,2006-12-02,Celtic,SC0,3,7,7,14,D,1,Celtic_Aberdeen_2006
97,1,Dundee United,15,2,0,1,1,S Conroy,0,1,3,16,H,6,2006-12-02,Hibernian,SC0,3,5,4,12,D,3,Hibernian_Dundee United_2006
98,3,Motherwell,13,0,0,1,0,E Smith,1,0,1,14,A,5,2006-12-02,Inverness C,SC0,1,5,5,5,D,2,Inverness C_Motherwell_2006
99,0,Dunfermline,6,5,1,1,4,J Underhill,0,1,3,17,H,4,2006-12-02,Kilmarnock,SC0,3,4,5,9,H,3,Kilmarnock_Dunfermline_2006
100,3,Hearts,16,2,1,2,2,C Richmond,0,1,4,15,D,12,2006-12-02,St Mirren,SC0,8,6,3,11,H,5,St Mirren_Hearts_2006
101,1,Rangers,8,1,0,0,1,S Dougal,0,0,3,12,H,15,2006-12-03,Falkirk,SC0,7,4,3,10,H,13,Falkirk_Rangers_2006
102,1,Falkirk,11,2,0,1,2,J Underhill,0,0,1,16,H,13,2006-12-09,Aberdeen,SC0,5,4,1,12,H,5,Aberdeen_Falkirk_2006
103,3,Inverness C,18,3,0,1,1,S Dougal,0,1,4,20,H,6,2006-12-09,Dundee United,SC0,4,11,6,16,D,1,Dundee United_Inverness C_2006
104,2,Motherwell,20,4,0,1,1,C MacKay,0,1,2,18,H,5,2006-12-09,Hearts,SC0,1,9,5,20,D,9,Hearts_Motherwell_2006
105,0,St Mirren,12,1,0,1,0,M McCurry,0,0,1,11,D,3,2006-12-09,Kilmarnock,SC0,2,5,3,9,D,2,Kilmarnock_St Mirren_2006
106,3,Hibernian,22,3,1,0,3,I Brines,0,0,3,16,H,14,2006-12-09,Rangers,SC0,8,11,12,15,H,3,Rangers_Hibernian_2006
107,1,Celtic,18,1,0,2,0,C Thomson,0,0,0,3,A,10,2006-12-10,Dunfermline,SC0,4,1,3,3,D,5,Dunfermline_Celtic_2006
108,2,Hibernian,16,2,0,1,2,C Richmond,0,0,4,20,H,19,2006-12-16,Falkirk,SC0,9,3,1,13,H,6,Falkirk_Hibernian_2006
109,1,Aberdeen,16,0,0,1,0,S Dougal,0,0,2,15,A,5,2006-12-16,Hearts,SC0,2,2,2,9,D,6,Hearts_Aberdeen_2006
110,2,Kilmarnock,11,3,0,4,3,J Underhill,0,2,2,7,A,7,2006-12-16,Inverness C,SC0,3,5,6,9,H,2,Inverness C_Kilmarnock_2006
111,1,Dundee United,7,2,1,3,0,M McCurry,0,2,1,16,A,5,2006-12-16,Motherwell,SC0,4,5,6,9,A,5,Motherwell_Dundee United_2006
112,0,Dunfermline,14,0,0,0,0,S Finnie,0,0,3,22,D,10,2006-12-16,St Mirren,SC0,5,5,7,9,D,7,St Mirren_Dunfermline_2006
113,1,Celtic,15,1,0,1,0,K Clarke,0,1,2,14,D,9,2006-12-17,Rangers,SC0,6,12,9,21,A,1,Rangers_Celtic_2006
114,3,Rangers,15,1,0,2,0,D McDonald,0,2,0,20,A,12,2006-12-23,Aberdeen,SC0,8,4,1,11,A,5,Aberdeen_Rangers_2006
115,3,Falkirk,14,1,0,0,1,I Brines,1,0,4,9,H,12,2006-12-23,Celtic,SC0,6,6,2,10,H,4,Celtic_Falkirk_2006
116,2,Hearts,20,0,0,1,0,C Richmond,0,0,4,23,A,9,2006-12-23,Dundee United,SC0,4,6,8,12,D,1,Dundee United_Hearts_2006
117,5,Inverness C,13,0,0,0,0,W Collum,1,0,3,13,D,3,2006-12-23,Dunfermline,SC0,1,1,5,5,D,7,Dunfermline_Inverness C_2006
118,0,St Mirren,16,5,0,1,2,C Thomson,0,1,1,10,H,4,2006-12-23,Hibernian,SC0,2,11,6,17,H,1,Hibernian_St Mirren_2006
119,1,Motherwell,17,1,2,2,1,B Winter,1,2,3,13,A,7,2006-12-23,Kilmarnock,SC0,4,2,9,10,A,2,Kilmarnock_Motherwell_2006
120,1,Kilmarnock,9,3,0,1,2,W Collum,0,0,3,20,H,2,2006-12-26,Aberdeen,SC0,1,8,7,14,H,3,Aberdeen_Kilmarnock_2006
121,0,Dundee United,10,2,0,2,0,B Winter,0,1,3,16,D,8,2006-12-26,Celtic,SC0,2,4,10,9,A,1,Celtic_Dundee United_2006
122,0,Motherwell,10,0,0,2,0,B Winter,0,1,3,16,A,8,2006-12-26,Dunfermline,SC0,2,4,10,9,A,1,Dunfermline_Motherwell_2006
123,2,Hibernian,18,3,1,2,1,M McCurry,0,0,4,21,H,10,2006-12-26,Hearts,SC0,5,8,4,10,H,4,Hearts_Hibernian_2006
124,1,Falkirk,15,1,0,0,0,S Conroy,0,0,2,11,H,12,2006-12-26,St Mirren,SC0,6,2,4,4,D,9,St Mirren_Falkirk_2006
125,2,Rangers,15,2,0,1,1,C Thomson,0,1,2,9,H,12,2006-12-27,Inverness C,SC0,4,8,6,15,D,4,Inverness C_Rangers_2006
126,3,Aberdeen,14,3,1,1,0,J Underhill,0,0,2,10,H,6,2006-12-30,Dundee United,SC0,4,5,5,11,D,4,Dundee United_Aberdeen_2006
