year,team,home_away_total,type_rating,points,game_id,date,Round_as_Home,Round_as_Away,Round_as_Total,Round_by_Week_Total,Rating_Initial
2019,Willem II,away,ft_away,3,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,299.5
2019,Willem II,away,ft_away_g<15,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,228.9
2019,Willem II,away,ft_away_g<25,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,434.4
2019,Willem II,away,ft_away_g<35,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,581.8
2019,Willem II,away,ft_away_g>15,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,770.1
2019,Willem II,away,ft_away_g>25,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,564.6
2019,Willem II,away,ft_away_g>35,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,417.2
2019,Willem II,total,ft_total,3,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,311.4
2019,Willem II,total,ft_total_g<15,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,190.7
2019,Willem II,total,ft_total_g<15,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,190.7
2019,Willem II,total,ft_total_g<25,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,396.8
2019,Willem II,total,ft_total_g<25,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,396.8
2019,Willem II,total,ft_total_g<35,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,573.5
2019,Willem II,total,ft_total_g<35,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,573.5
2019,Willem II,total,ft_total_g>15,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,808.3
2019,Willem II,total,ft_total_g>15,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,808.3
2019,Willem II,total,ft_total_g>25,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,602.3
2019,Willem II,total,ft_total_g>25,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,602.3
2019,Willem II,total,ft_total_g>35,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,426.2
2019,Willem II,total,ft_total_g>35,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,426.2
2019,Willem II,away,ht_away,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,275.9
2019,Willem II,away,ht_away_g<15,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,587.8
2019,Willem II,away,ht_away_g<25,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,805.3
2019,Willem II,away,ht_away_g<35,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,911.5
2019,Willem II,away,ht_away_g>15,1,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,411.2
2019,Willem II,away,ht_away_g>25,0,Zwolle_Willem II_2019,2019-08-02,1,1,1,1,193.7
